Month,Day,Hour,AC System Output (W),AC System Output (kWh)
4,7,23,0.0,0.0
4,8,0,0.0,0.0
4,8,1,0.0,0.0
4,8,2,0.0,0.0
4,8,3,0.0,0.0
4,8,4,0.0,0.0
4,8,5,0.0,0.0
4,8,6,8.464,0.008464000000000001
4,8,7,661.198,0.661198
4,8,8,1138.195,1.1381949999999998
4,8,9,1721.038,1.721038
4,8,10,2491.169,2.4911689999999997
4,8,11,2877.274,2.877274
4,8,12,3027.279,3.027279
4,8,13,2890.288,2.890288
4,8,14,2501.575,2.501575
4,8,15,1742.595,1.7425950000000001
4,8,16,1082.799,1.082799
4,8,17,476.311,0.476311
4,8,18,75.458,0.075458
4,8,19,0.0,0.0
4,8,20,0.0,0.0
4,8,21,0.0,0.0
4,8,22,0.0,0.0
4,8,23,0.0,0.0
4,9,0,0.0,0.0
4,9,1,0.0,0.0
4,9,2,0.0,0.0
4,9,3,0.0,0.0
4,9,4,0.0,0.0
4,9,5,0.0,0.0
4,9,6,267.982,0.26798200000000005
4,9,7,2765.387,2.765387
4,9,8,4688.706,4.688706
4,9,9,6343.395,6.343395
4,9,10,7877.876,7.8778760000000005
4,9,11,8457.25,8.45725
4,9,12,8278.042,8.278042
4,9,13,8306.908,8.306908
4,9,14,7718.585,7.718585
4,9,15,6484.062,6.484062
4,9,16,4447.929,4.447929
4,9,17,2331.655,2.331655
4,9,18,631.255,0.631255
4,9,19,0.0,0.0
4,9,20,0.0,0.0
4,9,21,0.0,0.0
4,9,22,0.0,0.0
4,9,23,0.0,0.0
4,10,0,0.0,0.0
4,10,1,0.0,0.0
4,10,2,0.0,0.0
4,10,3,0.0,0.0
4,10,4,0.0,0.0
4,10,5,0.0,0.0
4,10,6,314.094,0.314094
4,10,7,2792.141,2.792141
4,10,8,4680.536,4.680536
4,10,9,6174.167,6.174167000000001
4,10,10,7870.936,7.8709359999999995
4,10,11,8780.096,8.780096
4,10,12,9129.275,9.129275
4,10,13,8764.031,8.764031000000001
4,10,14,7871.912,7.871912
4,10,15,6450.616,6.450616
4,10,16,4430.388,4.430388
4,10,17,2627.217,2.627217
4,10,18,657.238,0.6572380000000001
4,10,19,0.0,0.0
4,10,20,0.0,0.0
4,10,21,0.0,0.0
4,10,22,0.0,0.0
4,10,23,0.0,0.0
4,11,0,0.0,0.0
4,11,1,0.0,0.0
4,11,2,0.0,0.0
4,11,3,0.0,0.0
4,11,4,0.0,0.0
4,11,5,0.0,0.0
4,11,6,63.666,0.063666
4,11,7,1378.131,1.378131
4,11,8,1920.301,1.920301
4,11,9,2982.525,2.982525
4,11,10,3671.297,3.671297
4,11,11,4200.208,4.200208
4,11,12,4365.959,4.365959
4,11,13,4182.476,4.182475999999999
4,11,14,3694.35,3.69435
4,11,15,2896.552,2.8965520000000002
4,11,16,1751.442,1.751442
4,11,17,840.638,0.840638
4,11,18,155.686,0.15568600000000002
4,11,19,0.0,0.0
4,11,20,0.0,0.0
4,11,21,0.0,0.0
4,11,22,0.0,0.0
4,11,23,0.0,0.0
4,12,0,0.0,0.0
4,12,1,0.0,0.0
4,12,2,0.0,0.0
4,12,3,0.0,0.0
4,12,4,0.0,0.0
4,12,5,0.0,0.0
4,12,6,277.677,0.277677
4,12,7,2664.292,2.664292
4,12,8,4226.228,4.226228
4,12,9,5852.926,5.852926
4,12,10,6914.565,6.914565
4,12,11,8028.299,8.028299
4,12,12,8338.6,8.3386
4,12,13,8020.253,8.020253
4,12,14,7061.273,7.061273
4,12,15,5804.999,5.804999
4,12,16,3934.678,3.934678
4,12,17,2253.741,2.2537409999999998
4,12,18,513.082,0.513082
4,12,19,0.0,0.0
4,12,20,0.0,0.0
4,12,21,0.0,0.0
4,12,22,0.0,0.0
4,12,23,0.0,0.0
4,13,0,0.0,0.0
4,13,1,0.0,0.0
4,13,2,0.0,0.0
4,13,3,0.0,0.0
4,13,4,0.0,0.0
4,13,5,0.0,0.0
4,13,6,243.468,0.243468
4,13,7,2711.661,2.711661
4,13,8,4156.168,4.156168
4,13,9,5487.722,5.487722
4,13,10,6878.946,6.878946
4,13,11,7557.06,7.557060000000001
4,13,12,7772.615,7.772615
4,13,13,7525.242,7.525242
4,13,14,6796.974,6.7969740000000005
4,13,15,5627.796,5.627796
4,13,16,3806.341,3.8063409999999998
4,13,17,1933.572,1.9335719999999998
4,13,18,489.532,0.48953199999999997
4,13,19,0.0,0.0
4,13,20,0.0,0.0
4,13,21,0.0,0.0
4,13,22,0.0,0.0
4,13,23,0.0,0.0
4,14,0,0.0,0.0
4,14,1,0.0,0.0
4,14,2,0.0,0.0
4,14,3,0.0,0.0
4,14,4,0.0,0.0
4,14,5,0.0,0.0
4,14,6,380.651,0.380651
4,14,7,3013.474,3.013474
4,14,8,4820.119,4.820119
4,14,9,6267.725,6.267725
4,14,10,7902.307,7.9023069999999995
4,14,11,8865.843,8.865843
4,14,12,9199.005,9.199005
4,14,13,8817.419,8.817419
4,14,14,7881.299,7.881299
4,14,15,6428.727,6.428727
4,14,16,4467.087,4.467087
4,14,17,2442.902,2.442902
4,14,18,768.09,0.76809
4,14,19,0.0,0.0
4,14,20,0.0,0.0
4,14,21,0.0,0.0
4,14,22,0.0,0.0
4,14,23,0.0,0.0
4,15,0,0.0,0.0
4,15,1,0.0,0.0
4,15,2,0.0,0.0
4,15,3,0.0,0.0
4,15,4,0.0,0.0
4,15,5,0.0,0.0
4,15,6,227.596,0.227596
4,15,7,2706.008,2.7060079999999997
4,15,8,3676.44,3.67644
4,15,9,5140.092,5.140091999999999
4,15,10,6136.726,6.1367259999999995
4,15,11,6902.153,6.902153
4,15,12,6741.362,6.7413620000000005
4,15,13,6480.39,6.480390000000001
4,15,14,5853.546,5.853546000000001
4,15,15,4730.148,4.730148
4,15,16,3411.247,3.411247
4,15,17,1750.226,1.750226
4,15,18,387.448,0.38744799999999996
4,15,19,0.0,0.0
4,15,20,0.0,0.0
4,15,21,0.0,0.0
4,15,22,0.0,0.0
4,15,23,0.0,0.0
4,16,0,0.0,0.0
4,16,1,0.0,0.0
4,16,2,0.0,0.0
4,16,3,0.0,0.0
4,16,4,0.0,0.0
4,16,5,0.0,0.0
4,16,6,404.674,0.404674
4,16,7,3041.644,3.041644
4,16,8,4641.456,4.641456
4,16,9,6400.387,6.400386999999999
4,16,10,7818.88,7.81888
4,16,11,8484.526,8.484526
4,16,12,8656.34,8.65634
4,16,13,8323.714,8.323714
4,16,14,7514.018,7.514018
4,16,15,6027.104,6.0271040000000005
4,16,16,4436.978,4.436978
4,16,17,2435.867,2.435867
4,16,18,828.334,0.8283339999999999
4,16,19,0.0,0.0
4,16,20,0.0,0.0
4,16,21,0.0,0.0
4,16,22,0.0,0.0
4,16,23,0.0,0.0
4,17,0,0.0,0.0
4,17,1,0.0,0.0
4,17,2,0.0,0.0
4,17,3,0.0,0.0
4,17,4,0.0,0.0
4,17,5,0.0,0.0
4,17,6,1584.089,1.5840889999999999
4,17,7,2662.439,2.662439
4,17,8,3640.239,3.6402390000000002
4,17,9,4980.576,4.980576
4,17,10,5885.863,5.8858630000000005
4,17,11,6659.614,6.6596139999999995
4,17,12,6789.263,6.789263
4,17,13,6521.402,6.521402
4,17,14,6039.825,6.0398249999999996
4,17,15,4820.326,4.820326
4,17,16,3474.171,3.4741709999999997
4,17,17,1797.899,1.797899
4,17,18,413.616,0.413616
4,17,19,0.0,0.0
4,17,20,0.0,0.0
4,17,21,0.0,0.0
4,17,22,0.0,0.0
4,17,23,0.0,0.0
4,18,0,0.0,0.0
4,18,1,0.0,0.0
4,18,2,0.0,0.0
4,18,3,0.0,0.0
4,18,4,0.0,0.0
4,18,5,0.0,0.0
4,18,6,1138.234,1.138234
4,18,7,3454.043,3.454043
4,18,8,5357.378,5.357378
4,18,9,7417.318,7.417318
4,18,10,8742.05,8.742049999999999
4,18,11,9623.321,9.623321
4,18,12,9816.952,9.816951999999999
4,18,13,9518.444,9.518443999999999
4,18,14,8631.983,8.631983
4,18,15,7092.928,7.092928
4,18,16,5301.546,5.301546
4,18,17,3031.386,3.031386
4,18,18,976.386,0.976386
4,18,19,0.0,0.0
4,18,20,0.0,0.0
4,18,21,0.0,0.0
4,18,22,0.0,0.0
4,18,23,0.0,0.0
4,19,0,0.0,0.0
4,19,1,0.0,0.0
4,19,2,0.0,0.0
4,19,3,0.0,0.0
4,19,4,0.0,0.0
4,19,5,0.0,0.0
4,19,6,1631.852,1.631852
4,19,7,2176.296,2.176296
4,19,8,3416.788,3.416788
4,19,9,4371.411,4.371411
4,19,10,5593.395,5.593395
4,19,11,6262.768,6.262768
4,19,12,6522.172,6.522171999999999
4,19,13,6240.015,6.2400150000000005
4,19,14,5560.557,5.560557
4,19,15,4526.569,4.526569
4,19,16,3001.415,3.001415
4,19,17,1709.263,1.709263
4,19,18,399.743,0.399743
4,19,19,0.0,0.0
4,19,20,0.0,0.0
4,19,21,0.0,0.0
4,19,22,0.0,0.0
4,19,23,0.0,0.0
4,20,0,0.0,0.0
4,20,1,0.0,0.0
4,20,2,0.0,0.0
4,20,3,0.0,0.0
4,20,4,0.0,0.0
4,20,5,0.0,0.0
4,20,6,1544.27,1.54427
4,20,7,2085.579,2.085579
4,20,8,3265.2,3.2651999999999997
4,20,9,4223.497,4.223497
4,20,10,5410.334,5.410334
4,20,11,5991.997,5.9919970000000005
4,20,12,6203.01,6.20301
4,20,13,5973.218,5.973218
4,20,14,5351.358,5.351358
4,20,15,4386.722,4.386722
4,20,16,2889.735,2.889735
4,20,17,1436.662,1.436662
4,20,18,373.531,0.373531
4,20,19,0.0,0.0
4,20,20,0.0,0.0
4,20,21,0.0,0.0
4,20,22,0.0,0.0
4,20,23,0.0,0.0
4,21,0,0.0,0.0
4,21,1,0.0,0.0
4,21,2,0.0,0.0
4,21,3,0.0,0.0
4,21,4,0.0,0.0
4,21,5,0.0,0.0
4,21,6,702.9,0.7029
4,21,7,1196.489,1.1964890000000001
4,21,8,1808.445,1.8084449999999999
4,21,9,2505.632,2.505632
4,21,10,3381.28,3.3812800000000003
4,21,11,3786.339,3.786339
4,21,12,3892.194,3.892194
4,21,13,3720.888,3.720888
4,21,14,3309.817,3.309817
4,21,15,2640.064,2.6400639999999997
4,21,16,1622.026,1.622026
4,21,17,836.111,0.8361109999999999
4,21,18,220.992,0.220992
4,21,19,0.0,0.0
4,21,20,0.0,0.0
4,21,21,0.0,0.0
4,21,22,0.0,0.0
4,21,23,0.0,0.0
4,22,0,0.0,0.0
4,22,1,0.0,0.0
4,22,2,0.0,0.0
4,22,3,0.0,0.0
4,22,4,0.0,0.0
4,22,5,0.0,0.0
4,22,6,1885.688,1.885688
4,22,7,2927.717,2.927717
4,22,8,4404.958,4.404958
4,22,9,5582.253,5.582253
4,22,10,6981.565,6.981565
4,22,11,7701.432,7.701432
4,22,12,8029.364,8.029364
4,22,13,7713.789,7.713788999999999
4,22,14,6837.78,6.8377799999999995
4,22,15,5514.668,5.5146679999999995
4,22,16,3906.9,3.9069000000000003
4,22,17,2399.544,2.3995439999999997
4,22,18,720.821,0.720821
4,22,19,0.0,0.0
4,22,20,0.0,0.0
4,22,21,0.0,0.0
4,22,22,0.0,0.0
4,22,23,0.0,0.0
4,23,0,0.0,0.0
4,23,1,0.0,0.0
4,23,2,0.0,0.0
4,23,3,0.0,0.0
4,23,4,0.0,0.0
4,23,5,0.0,0.0
4,23,6,2252.423,2.252423
4,23,7,2888.073,2.888073
4,23,8,4371.823,4.371823
4,23,9,5672.385,5.672385
4,23,10,6978.905,6.978905
4,23,11,7556.064,7.556064
4,23,12,7638.51,7.63851
4,23,13,7334.969,7.334969
4,23,14,6529.9,6.5299
4,23,15,5217.045,5.217045
4,23,16,3834.525,3.834525
4,23,17,2089.739,2.0897390000000002
4,23,18,718.41,0.71841
4,23,19,0.0,0.0
4,23,20,0.0,0.0
4,23,21,0.0,0.0
4,23,22,0.0,0.0
4,23,23,0.0,0.0
4,24,0,0.0,0.0
4,24,1,0.0,0.0
4,24,2,0.0,0.0
4,24,3,0.0,0.0
4,24,4,0.0,0.0
4,24,5,0.0,0.0
4,24,6,2414.968,2.414968
4,24,7,2918.823,2.9188229999999997
4,24,8,4284.426,4.284426000000001
4,24,9,5395.013,5.395013
4,24,10,6518.767,6.5187669999999995
4,24,11,7269.684,7.269684
4,24,12,7534.423,7.534422999999999
4,24,13,7306.39,7.30639
4,24,14,6574.447,6.574447
4,24,15,5260.099,5.260099
4,24,16,3845.115,3.845115
4,24,17,2094.255,2.094255
4,24,18,732.644,0.732644
4,24,19,0.0,0.0
4,24,20,0.0,0.0
4,24,21,0.0,0.0
4,24,22,0.0,0.0
4,24,23,0.0,0.0
4,25,0,0.0,0.0
4,25,1,0.0,0.0
4,25,2,0.0,0.0
4,25,3,0.0,0.0
4,25,4,0.0,0.0
4,25,5,0.0,0.0
4,25,6,2140.499,2.1404989999999997
4,25,7,2602.08,2.60208
4,25,8,3528.762,3.528762
4,25,9,4749.011,4.749011
4,25,10,5555.642,5.555642
4,25,11,6207.351,6.207351
4,25,12,6400.601,6.400601
4,25,13,6125.971,6.125971
4,25,14,5422.291,5.422291
4,25,15,4385.785,4.385785
4,25,16,2993.295,2.9932950000000003
4,25,17,1767.3,1.7672999999999999
4,25,18,497.113,0.497113
4,25,19,0.0,0.0
4,25,20,0.0,0.0
4,25,21,0.0,0.0
4,25,22,0.0,0.0
4,25,23,0.0,0.0
4,26,0,0.0,0.0
4,26,1,0.0,0.0
4,26,2,0.0,0.0
4,26,3,0.0,0.0
4,26,4,0.0,0.0
4,26,5,0.0,0.0
4,26,6,2555.107,2.555107
4,26,7,3039.607,3.039607
4,26,8,4551.862,4.551862
4,26,9,5743.228,5.743228
4,26,10,6913.85,6.91385
4,26,11,7727.065,7.727065
4,26,12,8000.227,8.000227
4,26,13,7667.004,7.6670039999999995
4,26,14,6796.154,6.7961540000000005
4,26,15,5532.906,5.532906
4,26,16,3961.795,3.961795
4,26,17,2483.066,2.483066
4,26,18,825.192,0.825192
4,26,19,0.0,0.0
4,26,20,0.0,0.0
4,26,21,0.0,0.0
4,26,22,0.0,0.0
4,26,23,0.0,0.0
4,27,0,0.0,0.0
4,27,1,0.0,0.0
4,27,2,0.0,0.0
4,27,3,0.0,0.0
4,27,4,0.0,0.0
4,27,5,0.0,0.0
4,27,6,2035.336,2.035336
4,27,7,3852.821,3.852821
4,27,8,6154.191,6.154191
4,27,9,7734.634,7.734634
4,27,10,9265.293,9.265293
4,27,11,10236.952,10.236951999999999
4,27,12,10568.053,10.568052999999999
4,27,13,10199.619,10.199619
4,27,14,9286.693,9.286693
4,27,15,7857.178,7.857178
4,27,16,5829.835,5.829835
4,27,17,3792.899,3.792899
4,27,18,1504.751,1.504751
4,27,19,14.219,0.014218999999999999
4,27,20,0.0,0.0
4,27,21,0.0,0.0
4,27,22,0.0,0.0
4,27,23,0.0,0.0
4,28,0,0.0,0.0
4,28,1,0.0,0.0
4,28,2,0.0,0.0
4,28,3,0.0,0.0
4,28,4,0.0,0.0
4,28,5,0.0,0.0
4,28,6,2071.428,2.071428
4,28,7,2087.63,2.0876300000000003
4,28,8,3266.58,3.26658
4,28,9,4171.633,4.171633
4,28,10,5151.809,5.151809
4,28,11,5733.493,5.733493
4,28,12,5844.927,5.844926999999999
4,28,13,5670.121,5.670121
4,28,14,5119.26,5.119260000000001
4,28,15,3999.831,3.999831
4,28,16,2854.084,2.854084
4,28,17,1482.288,1.482288
4,28,18,475.625,0.475625
4,28,19,0.0,0.0
4,28,20,0.0,0.0
4,28,21,0.0,0.0
4,28,22,0.0,0.0
4,28,23,0.0,0.0
4,29,0,0.0,0.0
4,29,1,0.0,0.0
4,29,2,0.0,0.0
4,29,3,0.0,0.0
4,29,4,0.0,0.0
4,29,5,0.0,0.0
4,29,6,2201.657,2.201657
4,29,7,3596.784,3.596784
4,29,8,5657.465,5.657465
4,29,9,7421.163,7.421163
4,29,10,8692.722,8.692722
4,29,11,9365.162,9.365162
4,29,12,9722.536,9.722536
4,29,13,9350.608,9.350608
4,29,14,8482.791,8.482790999999999
4,29,15,7151.404,7.151404
4,29,16,5173.555,5.173555
4,29,17,3311.729,3.3117289999999997
4,29,18,1287.928,1.2879280000000002
4,29,19,14.468,0.014468
4,29,20,0.0,0.0
4,29,21,0.0,0.0
4,29,22,0.0,0.0
4,29,23,0.0,0.0
4,30,0,0.0,0.0
4,30,1,0.0,0.0
4,30,2,0.0,0.0
4,30,3,0.0,0.0
4,30,4,0.0,0.0
4,30,5,0.0,0.0
4,30,6,2343.041,2.3430410000000004
4,30,7,3569.394,3.569394
4,30,8,5400.338,5.400338
4,30,9,6704.824,6.7048239999999995
4,30,10,8250.847,8.250847
4,30,11,9050.208,9.050208000000001
4,30,12,9342.822,9.342822
4,30,13,8966.073,8.966073
4,30,14,8113.861,8.113861
4,30,15,6871.198,6.871198000000001
4,30,16,4954.303,4.9543029999999995
4,30,17,2931.129,2.931129
4,30,18,1261.211,1.261211
4,30,19,21.361,0.021361
4,30,20,0.0,0.0
4,30,21,0.0,0.0
4,30,22,0.0,0.0
4,30,23,0.0,0.0
5,1,0,0.0,0.0
5,1,1,0.0,0.0
5,1,2,0.0,0.0
5,1,3,0.0,0.0
5,1,4,0.0,0.0
5,1,5,0.0,0.0
5,1,6,2502.677,2.5026770000000003
5,1,7,3134.83,3.13483
5,1,8,4726.885,4.726885
5,1,9,6299.73,6.299729999999999
5,1,10,7279.226,7.2792259999999995
5,1,11,7959.23,7.95923
5,1,12,8250.428,8.250428
5,1,13,7939.042,7.939042000000001
5,1,14,7092.761,7.092761
5,1,15,5959.551,5.959551
5,1,16,4258.46,4.25846
5,1,17,2687.345,2.6873449999999997
5,1,18,976.829,0.976829
5,1,19,8.822,0.008822
5,1,20,0.0,0.0
5,1,21,0.0,0.0
5,1,22,0.0,0.0
5,1,23,0.0,0.0
5,2,0,0.0,0.0
5,2,1,0.0,0.0
5,2,2,0.0,0.0
5,2,3,0.0,0.0
5,2,4,0.0,0.0
5,2,5,0.0,0.0
5,2,6,2140.847,2.1408470000000004
5,2,7,2828.8,2.8288
5,2,8,3892.503,3.892503
5,2,9,5237.253,5.237253
5,2,10,6171.947,6.171947
5,2,11,6964.276,6.964276
5,2,12,7098.957,7.098957
5,2,13,6801.486,6.801486
5,2,14,5956.208,5.956207999999999
5,2,15,4903.547,4.903547
5,2,16,3685.171,3.685171
5,2,17,2068.678,2.068678
5,2,18,707.461,0.707461
5,2,19,0.0,0.0
5,2,20,0.0,0.0
5,2,21,0.0,0.0
5,2,22,0.0,0.0
5,2,23,0.0,0.0
5,3,0,0.0,0.0
5,3,1,0.0,0.0
5,3,2,0.0,0.0
5,3,3,0.0,0.0
5,3,4,0.0,0.0
5,3,5,0.0,0.0
5,3,6,2506.609,2.506609
5,3,7,3094.296,3.094296
5,3,8,4619.182,4.6191819999999995
5,3,9,5943.745,5.943745
5,3,10,7215.044,7.215044
5,3,11,7787.428,7.787428
5,3,12,7839.61,7.8396099999999995
5,3,13,7612.832,7.612832
5,3,14,6970.003,6.970002999999999
5,3,15,5929.979,5.929979
5,3,16,4244.972,4.244972
5,3,17,2404.255,2.404255
5,3,18,976.782,0.976782
5,3,19,11.236,0.011236000000000001
5,3,20,0.0,0.0
5,3,21,0.0,0.0
5,3,22,0.0,0.0
5,3,23,0.0,0.0
5,4,0,0.0,0.0
5,4,1,0.0,0.0
5,4,2,0.0,0.0
5,4,3,0.0,0.0
5,4,4,0.0,0.0
5,4,5,0.0,0.0
5,4,6,2399.333,2.399333
5,4,7,4762.739,4.762739
5,4,8,7015.234,7.015234
5,4,9,8798.395,8.798395000000001
5,4,10,9993.97,9.99397
5,4,11,10914.466,10.914466000000001
5,4,12,11092.152,11.092152
5,4,13,10674.525,10.674525
5,4,14,9693.136,9.693136
5,4,15,8271.305,8.271305
5,4,16,6440.533,6.440533
5,4,17,4190.897,4.190897
5,4,18,2099.744,2.0997440000000003
5,4,19,173.23,0.17323
5,4,20,0.0,0.0
5,4,21,0.0,0.0
5,4,22,0.0,0.0
5,4,23,0.0,0.0
5,5,0,0.0,0.0
5,5,1,0.0,0.0
5,5,2,0.0,0.0
5,5,3,0.0,0.0
5,5,4,0.0,0.0
5,5,5,0.0,0.0
5,5,6,2286.624,2.2866239999999998
5,5,7,3715.354,3.7153539999999996
5,5,8,5728.364,5.728364
5,5,9,7448.161,7.448161
5,5,10,8503.139,8.503139
5,5,11,9268.988,9.268988
5,5,12,9432.812,9.432812
5,5,13,9077.649,9.077649
5,5,14,8339.284,8.339284
5,5,15,7103.785,7.103785
5,5,16,5192.299,5.192299
5,5,17,3404.504,3.4045039999999998
5,5,18,1444.425,1.4444249999999998
5,5,19,111.36,0.11136
5,5,20,0.0,0.0
5,5,21,0.0,0.0
5,5,22,0.0,0.0
5,5,23,0.0,0.0
5,6,0,0.0,0.0
5,6,1,0.0,0.0
5,6,2,0.0,0.0
5,6,3,0.0,0.0
5,6,4,0.0,0.0
5,6,5,0.0,0.0
5,6,6,213.066,0.213066
5,6,7,512.419,0.512419
5,6,8,923.334,0.923334
5,6,9,1372.303,1.372303
5,6,10,1770.625,1.770625
5,6,11,2153.71,2.1537100000000002
5,6,12,2248.596,2.248596
5,6,13,2141.838,2.1418380000000004
5,6,14,1770.264,1.7702639999999998
5,6,15,1366.5,1.3665
5,6,16,904.843,0.904843
5,6,17,484.682,0.484682
5,6,18,167.019,0.167019
5,6,19,0.0,0.0
5,6,20,0.0,0.0
5,6,21,0.0,0.0
5,6,22,0.0,0.0
5,6,23,0.0,0.0
5,7,0,0.0,0.0
5,7,1,0.0,0.0
5,7,2,0.0,0.0
5,7,3,0.0,0.0
5,7,4,0.0,0.0
5,7,5,0.0,0.0
5,7,6,2409.445,2.4094450000000003
5,7,7,4756.675,4.756675
5,7,8,6974.865,6.974864999999999
5,7,9,8744.53,8.744530000000001
5,7,10,9918.104,9.918104
5,7,11,10608.684,10.608683999999998
5,7,12,10545.641,10.545641
5,7,13,10129.116,10.129116
5,7,14,9229.119,9.229119
5,7,15,7922.142,7.922142
5,7,16,6197.007,6.197006999999999
5,7,17,4048.371,4.048371
5,7,18,2053.115,2.0531149999999996
5,7,19,222.846,0.22284600000000002
5,7,20,0.0,0.0
5,7,21,0.0,0.0
5,7,22,0.0,0.0
5,7,23,0.0,0.0
5,8,0,0.0,0.0
5,8,1,0.0,0.0
5,8,2,0.0,0.0
5,8,3,0.0,0.0
5,8,4,0.0,0.0
5,8,5,0.0,0.0
5,8,6,2358.084,2.358084
5,8,7,4118.657,4.118657
5,8,8,5804.061,5.804061
5,8,9,7452.351,7.452350999999999
5,8,10,8460.853,8.460852999999998
5,8,11,9041.899,9.041898999999999
5,8,12,8811.902,8.811902
5,8,13,8496.601,8.496601
5,8,14,8013.718,8.013717999999999
5,8,15,6987.667,6.987667
5,8,16,5488.095,5.488095
5,8,17,3440.453,3.4404529999999998
5,8,18,1516.88,1.51688
5,8,19,155.231,0.155231
5,8,20,0.0,0.0
5,8,21,0.0,0.0
5,8,22,0.0,0.0
5,8,23,0.0,0.0
5,9,0,0.0,0.0
5,9,1,0.0,0.0
5,9,2,0.0,0.0
5,9,3,0.0,0.0
5,9,4,0.0,0.0
5,9,5,0.0,0.0
5,9,6,2262.583,2.2625830000000002
5,9,7,4175.429,4.175429
5,9,8,6261.051,6.261051
5,9,9,7789.349,7.7893490000000005
5,9,10,9093.359,9.093359
5,9,11,9702.594,9.702594
5,9,12,9916.393,9.916393
5,9,13,9539.667,9.539667
5,9,14,8634.039,8.634039000000001
5,9,15,7312.392,7.312392
5,9,16,5651.638,5.651638
5,9,17,3571.261,3.571261
5,9,18,1809.681,1.809681
5,9,19,175.762,0.175762
5,9,20,0.0,0.0
5,9,21,0.0,0.0
5,9,22,0.0,0.0
5,9,23,0.0,0.0
5,10,0,0.0,0.0
5,10,1,0.0,0.0
5,10,2,0.0,0.0
5,10,3,0.0,0.0
5,10,4,0.0,0.0
5,10,5,0.0,0.0
5,10,6,2435.154,2.435154
5,10,7,3279.162,3.279162
5,10,8,4866.746,4.866746
5,10,9,6474.616,6.474616
5,10,10,7427.726,7.427726
5,10,11,7934.736,7.934736
5,10,12,7898.281,7.898281
5,10,13,7586.274,7.586274
5,10,14,6866.645,6.866645
5,10,15,5860.043,5.860042999999999
5,10,16,4253.861,4.253861
5,10,17,2776.467,2.7764670000000002
5,10,18,1119.41,1.11941
5,10,19,76.812,0.07681199999999999
5,10,20,0.0,0.0
5,10,21,0.0,0.0
5,10,22,0.0,0.0
5,10,23,0.0,0.0
5,11,0,0.0,0.0
5,11,1,0.0,0.0
5,11,2,0.0,0.0
5,11,3,0.0,0.0
5,11,4,0.0,0.0
5,11,5,0.0,0.0
5,11,6,1743.155,1.743155
5,11,7,2161.759,2.161759
5,11,8,3336.598,3.336598
5,11,9,4209.942,4.209942
5,11,10,5151.235,5.151235
5,11,11,5642.734,5.642734000000001
5,11,12,5721.221,5.721221
5,11,13,5495.923,5.4959229999999994
5,11,14,5004.193,5.004193
5,11,15,3970.362,3.970362
5,11,16,2934.926,2.934926
5,11,17,1617.414,1.617414
5,11,18,658.704,0.658704
5,11,19,26.389,0.026389
5,11,20,0.0,0.0
5,11,21,0.0,0.0
5,11,22,0.0,0.0
5,11,23,0.0,0.0
5,12,0,0.0,0.0
5,12,1,0.0,0.0
5,12,2,0.0,0.0
5,12,3,0.0,0.0
5,12,4,0.0,0.0
5,12,5,0.0,0.0
5,12,6,1445.075,1.445075
5,12,7,1833.481,1.833481
5,12,8,2893.375,2.893375
5,12,9,3683.555,3.6835549999999997
5,12,10,4325.197,4.325197
5,12,11,4976.47,4.97647
5,12,12,5111.707,5.111707
5,12,13,4901.996,4.9019960000000005
5,12,14,4373.18,4.3731800000000005
5,12,15,3396.825,3.3968249999999998
5,12,16,2494.214,2.494214
5,12,17,1357.508,1.357508
5,12,18,541.633,0.541633
5,12,19,19.842,0.019842
5,12,20,0.0,0.0
5,12,21,0.0,0.0
5,12,22,0.0,0.0
5,12,23,0.0,0.0
5,13,0,0.0,0.0
5,13,1,0.0,0.0
5,13,2,0.0,0.0
5,13,3,0.0,0.0
5,13,4,0.0,0.0
5,13,5,0.0,0.0
5,13,6,855.87,0.85587
5,13,7,1293.337,1.293337
5,13,8,1920.0,1.92
5,13,9,2807.273,2.8072730000000004
5,13,10,3393.233,3.3932330000000004
5,13,11,3792.309,3.7923090000000004
5,13,12,3939.405,3.9394050000000003
5,13,13,3767.764,3.767764
5,13,14,3312.702,3.3127020000000003
5,13,15,2651.731,2.6517310000000003
5,13,16,1729.703,1.729703
5,13,17,1005.947,1.005947
5,13,18,383.216,0.383216
5,13,19,9.217,0.009217000000000001
5,13,20,0.0,0.0
5,13,21,0.0,0.0
5,13,22,0.0,0.0
5,13,23,0.0,0.0
5,14,0,0.0,0.0
5,14,1,0.0,0.0
5,14,2,0.0,0.0
5,14,3,0.0,0.0
5,14,4,0.0,0.0
5,14,5,0.0,0.0
5,14,6,1334.929,1.334929
5,14,7,1761.286,1.7612860000000001
5,14,8,2475.736,2.475736
5,14,9,3511.483,3.511483
5,14,10,4138.51,4.13851
5,14,11,4690.937,4.690937
5,14,12,4780.836,4.780836
5,14,13,4595.28,4.59528
5,14,14,4011.827,4.011827
5,14,15,3303.589,3.303589
5,14,16,2436.323,2.436323
5,14,17,1335.228,1.335228
5,14,18,533.642,0.5336420000000001
5,14,19,27.643,0.027643
5,14,20,0.0,0.0
5,14,21,0.0,0.0
5,14,22,0.0,0.0
5,14,23,0.0,0.0
5,15,0,0.0,0.0
5,15,1,0.0,0.0
5,15,2,0.0,0.0
5,15,3,0.0,0.0
5,15,4,0.0,0.0
5,15,5,0.0,0.0
5,15,6,556.048,0.556048
