timestamp,power_in_watts,graphic_clock,memory_clock,sm_clock,step
1736190318.570191,227.674,2790,10251,2790,backward
1736190318.573285,227.674,2790,10251,2790,backward
1736190318.576342,227.674,2790,10251,2790,backward
1736190318.5804148,227.674,2790,10251,2790,backward
1736190318.5856557,227.674,2790,10251,2790,backward
1736190318.5888762,227.674,2790,10251,2790,optimize
1736190318.5952237,227.674,2790,10251,2790,to_device
1736190318.5987964,227.674,2790,10251,2790,forward
1736190318.6027632,227.674,2790,10251,2790,forward
1736190318.6097383,227.702,2790,10251,2790,forward
1736190318.612842,227.702,2790,10251,2790,forward
1736190318.6160457,227.702,2790,10251,2790,forward
1736190318.6198828,227.702,2790,10251,2790,forward
1736190318.6235466,227.702,2790,10251,2790,forward
1736190318.6267018,227.702,2790,10251,2790,forward
1736190318.6297925,227.702,2790,10251,2790,backward
1736190318.6328714,227.702,2790,10251,2790,backward
1736190318.6359503,227.702,2790,10251,2790,backward
1736190318.6400402,227.702,2790,10251,2790,backward
1736190318.6438928,227.702,2790,10251,2790,backward
1736190318.6471264,227.702,2790,10251,2790,backward
1736190318.6501963,227.702,2790,10251,2790,backward
1736190318.6532738,227.702,2790,10251,2790,backward
1736190318.65638,227.702,2790,10251,2790,backward
1736190318.6602907,227.702,2790,10251,2790,backward
1736190318.6655116,227.702,2790,10251,2790,backward
1736190318.668665,227.702,2790,10251,2790,backward
1736190318.671739,227.702,2790,10251,2790,backward
1736190318.674868,227.702,2790,10251,2790,backward
1736190318.678586,227.702,2790,10251,2790,backward
1736190318.682412,227.702,2790,10251,2790,backward
1736190318.7327552,227.909,2790,10251,2790,backward
1736190318.7866943,227.909,2790,10251,2790,backward
1736190318.7960577,227.909,2790,10251,2790,to_device
1736190318.800216,227.909,2790,10251,2790,forward
1736190318.8089824,227.625,2790,10251,2790,forward
1736190318.8120737,227.625,2790,10251,2790,forward
1736190318.8151076,227.625,2790,10251,2790,forward
1736190318.8188217,227.625,2790,10251,2790,forward
1736190318.8225622,227.625,2790,10251,2790,forward
1736190318.826582,227.625,2790,10251,2790,forward
1736190318.829718,227.625,2790,10251,2790,backward
1736190318.832754,227.625,2790,10251,2790,backward
1736190318.835774,227.625,2790,10251,2790,backward
1736190318.8396895,227.625,2790,10251,2790,backward
1736190318.8435209,227.625,2790,10251,2790,backward
1736190318.8466492,227.625,2790,10251,2790,backward
1736190318.8496482,227.625,2790,10251,2790,backward
1736190318.8526409,227.625,2790,10251,2790,backward
1736190318.8558905,227.625,2790,10251,1863,backward
1736190318.8597827,227.625,2790,10251,2790,backward
1736190318.8635938,227.625,2790,10251,2790,backward
1736190318.8666935,227.625,2790,10251,2790,backward
1736190318.8696942,227.625,2790,10251,2790,backward
1736190318.8726792,227.625,2790,10251,2790,backward
1736190318.8756976,227.625,2790,10251,2790,backward
1736190318.8797872,227.625,2790,10251,2790,backward
1736190318.8838997,227.625,2790,10251,2790,backward
