0,1,2,3,4
"{'Conv2d': (1736173156.045912, 1736173156.0466306), 'ReLU': (1736173156.0475392, 1736173156.0475526), 'MaxPool2d': (1736173156.0466595, 1736173156.0466988), 'AdaptiveAvgPool2d': (1736173156.0466993, 1736173156.0468206), 'Flatten': (1736173156.046821, 1736173156.0468304), 'Linear': (1736173156.0475736, 1736173156.047598), 'Dropout': (1736173156.047553, 1736173156.047573)}","{'Conv2d': (1736173172.1145978, 1736173172.1153557), 'ReLU': (1736173172.1162574, 1736173172.1162708), 'MaxPool2d': (1736173172.1153855, 1736173172.1154253), 'AdaptiveAvgPool2d': (1736173172.1154258, 1736173172.1155546), 'Flatten': (1736173172.115555, 1736173172.115564), 'Linear': (1736173172.1162872, 1736173172.116312), 'Dropout': (1736173172.1162713, 1736173172.1162868)}","{'Conv2d': (1736173188.0805502, 1736173188.0813074), 'ReLU': (1736173188.082213, 1736173188.0822256), 'MaxPool2d': (1736173188.0813382, 1736173188.0813775), 'AdaptiveAvgPool2d': (1736173188.0813777, 1736173188.0815077), 'Flatten': (1736173188.0815082, 1736173188.0815167), 'Linear': (1736173188.0822418, 1736173188.0822659), 'Dropout': (1736173188.0822263, 1736173188.0822415)}","{'Conv2d': (1736173204.1104934, 1736173204.111251), 'ReLU': (1736173204.1121566, 1736173204.1121695), 'MaxPool2d': (1736173204.1112816, 1736173204.111321), 'AdaptiveAvgPool2d': (1736173204.111322, 1736173204.1114523), 'Flatten': (1736173204.1114528, 1736173204.1114619), 'Linear': (1736173204.1121857, 1736173204.11221), 'Dropout': (1736173204.11217, 1736173204.112185)}","{'Conv2d': (1736173220.3292494, 1736173220.3300047), 'ReLU': (1736173220.3309097, 1736173220.3309238), 'MaxPool2d': (1736173220.3300343, 1736173220.3300738), 'AdaptiveAvgPool2d': (1736173220.330074, 1736173220.3302052), 'Flatten': (1736173220.3302057, 1736173220.3302145), 'Linear': (1736173220.330941, 1736173220.3309665), 'Dropout': (1736173220.3309243, 1736173220.3309405)}"
"{'Conv2d': (1736173156.075831, 1736173156.076552), 'ReLU': (1736173156.0774622, 1736173156.0774758), 'MaxPool2d': (1736173156.0765805, 1736173156.0766187), 'AdaptiveAvgPool2d': (1736173156.0766196, 1736173156.07674), 'Flatten': (1736173156.0767405, 1736173156.0767784), 'Linear': (1736173156.0774922, 1736173156.077517), 'Dropout': (1736173156.077476, 1736173156.0774918)}","{'Conv2d': (1736173172.1446486, 1736173172.1454072), 'ReLU': (1736173172.1463158, 1736173172.1463292), 'MaxPool2d': (1736173172.145437, 1736173172.1454766), 'AdaptiveAvgPool2d': (1736173172.1454768, 1736173172.1456065), 'Flatten': (1736173172.145607, 1736173172.1456158), 'Linear': (1736173172.1463456, 1736173172.1463706), 'Dropout': (1736173172.1463296, 1736173172.1463451)}","{'Conv2d': (1736173188.1124768, 1736173188.1132567), 'ReLU': (1736173188.1142, 1736173188.114215), 'MaxPool2d': (1736173188.1132903, 1736173188.113334), 'AdaptiveAvgPool2d': (1736173188.1133344, 1736173188.113467), 'Flatten': (1736173188.1134677, 1736173188.11348), 'Linear': (1736173188.1142325, 1736173188.1142573), 'Dropout': (1736173188.1142151, 1736173188.114232)}","{'Conv2d': (1736173204.140845, 1736173204.1416023), 'ReLU': (1736173204.1425173, 1736173204.1425312), 'MaxPool2d': (1736173204.1416311, 1736173204.1416702), 'AdaptiveAvgPool2d': (1736173204.1416707, 1736173204.141801), 'Flatten': (1736173204.1418018, 1736173204.1418111), 'Linear': (1736173204.1425471, 1736173204.142572), 'Dropout': (1736173204.1425314, 1736173204.1425467)}","{'Conv2d': (1736173220.3602235, 1736173220.3609796), 'ReLU': (1736173220.3618875, 1736173220.361901), 'MaxPool2d': (1736173220.3610096, 1736173220.3610497), 'AdaptiveAvgPool2d': (1736173220.3610501, 1736173220.361181), 'Flatten': (1736173220.3611815, 1736173220.3611903), 'Linear': (1736173220.3619177, 1736173220.3619537), 'Dropout': (1736173220.3619015, 1736173220.3619173)}"
"{'Conv2d': (1736173156.1057756, 1736173156.1064913), 'ReLU': (1736173156.1073964, 1736173156.1074097), 'MaxPool2d': (1736173156.1065197, 1736173156.1065576), 'AdaptiveAvgPool2d': (1736173156.1065583, 1736173156.106679), 'Flatten': (1736173156.1066792, 1736173156.106688), 'Linear': (1736173156.1074257, 1736173156.10745), 'Dropout': (1736173156.1074102, 1736173156.1074252)}","{'Conv2d': (1736173172.1747878, 1736173172.175543), 'ReLU': (1736173172.1764536, 1736173172.1764672), 'MaxPool2d': (1736173172.1755724, 1736173172.1756117), 'AdaptiveAvgPool2d': (1736173172.1756122, 1736173172.175741), 'Flatten': (1736173172.1757417, 1736173172.1757555), 'Linear': (1736173172.1764839, 1736173172.1765082), 'Dropout': (1736173172.1764677, 1736173172.1764834)}","{'Conv2d': (1736173188.1428242, 1736173188.143581), 'ReLU': (1736173188.1445029, 1736173188.1445165), 'MaxPool2d': (1736173188.1436217, 1736173188.143663), 'AdaptiveAvgPool2d': (1736173188.1436634, 1736173188.1437936), 'Flatten': (1736173188.143794, 1736173188.1438036), 'Linear': (1736173188.1445327, 1736173188.1445572), 'Dropout': (1736173188.144517, 1736173188.1445324)}","{'Conv2d': (1736173204.1714194, 1736173204.1721935), 'ReLU': (1736173204.173111, 1736173204.1731246), 'MaxPool2d': (1736173204.1722274, 1736173204.1722684), 'AdaptiveAvgPool2d': (1736173204.1722689, 1736173204.1723988), 'Flatten': (1736173204.1723993, 1736173204.1724088), 'Linear': (1736173204.1731408, 1736173204.1731656), 'Dropout': (1736173204.173125, 1736173204.1731403)}","{'Conv2d': (1736173220.3904226, 1736173220.391179), 'ReLU': (1736173220.3920875, 1736173220.3921006), 'MaxPool2d': (1736173220.3912094, 1736173220.3912492), 'AdaptiveAvgPool2d': (1736173220.3912494, 1736173220.3913803), 'Flatten': (1736173220.3913805, 1736173220.3913896), 'Linear': (1736173220.3921173, 1736173220.3921418), 'Dropout': (1736173220.392101, 1736173220.3921168)}"
"{'Conv2d': (1736173156.135014, 1736173156.1357336), 'ReLU': (1736173156.1366146, 1736173156.136628), 'MaxPool2d': (1736173156.1357617, 1736173156.1358001), 'AdaptiveAvgPool2d': (1736173156.1358006, 1736173156.1359227), 'Flatten': (1736173156.1359231, 1736173156.135932), 'Linear': (1736173156.1366448, 1736173156.13667), 'Dropout': (1736173156.1366284, 1736173156.1366446)}","{'Conv2d': (1736173172.2049131, 1736173172.2056723), 'ReLU': (1736173172.20658, 1736173172.2065928), 'MaxPool2d': (1736173172.2057014, 1736173172.2057421), 'AdaptiveAvgPool2d': (1736173172.2057426, 1736173172.2058775), 'Flatten': (1736173172.2058783, 1736173172.2058878), 'Linear': (1736173172.2066133, 1736173172.206638), 'Dropout': (1736173172.206593, 1736173172.206613)}","{'Conv2d': (1736173188.1730275, 1736173188.1737847), 'ReLU': (1736173188.1746857, 1736173188.1746988), 'MaxPool2d': (1736173188.1738148, 1736173188.173854), 'AdaptiveAvgPool2d': (1736173188.1738548, 1736173188.1739838), 'Flatten': (1736173188.1739843, 1736173188.1739926), 'Linear': (1736173188.1747146, 1736173188.1747391), 'Dropout': (1736173188.1746993, 1736173188.174714)}","{'Conv2d': (1736173204.2018485, 1736173204.2026038), 'ReLU': (1736173204.2035174, 1736173204.2035308), 'MaxPool2d': (1736173204.2026386, 1736173204.2026784), 'AdaptiveAvgPool2d': (1736173204.2026792, 1736173204.2028096), 'Flatten': (1736173204.20281, 1736173204.2028193), 'Linear': (1736173204.2035472, 1736173204.2035723), 'Dropout': (1736173204.2035313, 1736173204.2035468)}","{'Conv2d': (1736173220.4205816, 1736173220.4213393), 'ReLU': (1736173220.422246, 1736173220.422259), 'MaxPool2d': (1736173220.4213696, 1736173220.4214091), 'AdaptiveAvgPool2d': (1736173220.4214096, 1736173220.4215395), 'Flatten': (1736173220.42154, 1736173220.421549), 'Linear': (1736173220.4222753, 1736173220.4223), 'Dropout': (1736173220.4222598, 1736173220.422275)}"
"{'Conv2d': (1736173156.1640887, 1736173156.1648061), 'ReLU': (1736173156.1657126, 1736173156.1657255), 'MaxPool2d': (1736173156.1648357, 1736173156.164874), 'AdaptiveAvgPool2d': (1736173156.1648746, 1736173156.1649954), 'Flatten': (1736173156.164996, 1736173156.1650047), 'Linear': (1736173156.165741, 1736173156.1657715), 'Dropout': (1736173156.1657257, 1736173156.1657407)}","{'Conv2d': (1736173172.235015, 1736173172.2357721), 'ReLU': (1736173172.236672, 1736173172.2366848), 'MaxPool2d': (1736173172.2358027, 1736173172.235842), 'AdaptiveAvgPool2d': (1736173172.2358425, 1736173172.235972), 'Flatten': (1736173172.2359724, 1736173172.235981), 'Linear': (1736173172.236701, 1736173172.2367256), 'Dropout': (1736173172.236685, 1736173172.2367005)}","{'Conv2d': (1736173188.203225, 1736173188.2039812), 'ReLU': (1736173188.2048852, 1736173188.2048993), 'MaxPool2d': (1736173188.2040107, 1736173188.2040508), 'AdaptiveAvgPool2d': (1736173188.2040513, 1736173188.2041807), 'Flatten': (1736173188.2041812, 1736173188.2041898), 'Linear': (1736173188.2049215, 1736173188.20495), 'Dropout': (1736173188.2048998, 1736173188.2049205)}","{'Conv2d': (1736173204.2326922, 1736173204.2334518), 'ReLU': (1736173204.2343652, 1736173204.23438), 'MaxPool2d': (1736173204.2334814, 1736173204.2335217), 'AdaptiveAvgPool2d': (1736173204.2335222, 1736173204.2336528), 'Flatten': (1736173204.2336533, 1736173204.2336624), 'Linear': (1736173204.2343967, 1736173204.2344213), 'Dropout': (1736173204.2343805, 1736173204.2343965)}","{'Conv2d': (1736173220.4511418, 1736173220.451899), 'ReLU': (1736173220.452818, 1736173220.4528332), 'MaxPool2d': (1736173220.451929, 1736173220.4519684), 'AdaptiveAvgPool2d': (1736173220.451969, 1736173220.4521), 'Flatten': (1736173220.4521005, 1736173220.4521093), 'Linear': (1736173220.4528506, 1736173220.4528768), 'Dropout': (1736173220.452834, 1736173220.45285)}"
"{'Conv2d': (1736173156.193532, 1736173156.1942513), 'ReLU': (1736173156.1951475, 1736173156.195161), 'MaxPool2d': (1736173156.194282, 1736173156.194324), 'AdaptiveAvgPool2d': (1736173156.1943245, 1736173156.1944451), 'Flatten': (1736173156.1944458, 1736173156.1944544), 'Linear': (1736173156.1951778, 1736173156.1952024), 'Dropout': (1736173156.1951616, 1736173156.1951773)}","{'Conv2d': (1736173172.2652836, 1736173172.2660427), 'ReLU': (1736173172.266952, 1736173172.2669673), 'MaxPool2d': (1736173172.2660737, 1736173172.2661135), 'AdaptiveAvgPool2d': (1736173172.266114, 1736173172.2662437), 'Flatten': (1736173172.2662442, 1736173172.266253), 'Linear': (1736173172.2669852, 1736173172.2670112), 'Dropout': (1736173172.2669678, 1736173172.2669847)}","{'Conv2d': (1736173188.2343507, 1736173188.2351098), 'ReLU': (1736173188.2360287, 1736173188.236042), 'MaxPool2d': (1736173188.2351403, 1736173188.2351804), 'AdaptiveAvgPool2d': (1736173188.2351809, 1736173188.2353103), 'Flatten': (1736173188.2353108, 1736173188.23532), 'Linear': (1736173188.2360585, 1736173188.2360833), 'Dropout': (1736173188.2360425, 1736173188.236058)}","{'Conv2d': (1736173204.262741, 1736173204.2635), 'ReLU': (1736173204.264422, 1736173204.2644346), 'MaxPool2d': (1736173204.2635303, 1736173204.2635696), 'AdaptiveAvgPool2d': (1736173204.26357, 1736173204.263705), 'Flatten': (1736173204.2637074, 1736173204.2637177), 'Linear': (1736173204.2644508, 1736173204.2644753), 'Dropout': (1736173204.2644353, 1736173204.2644503)}","{'Conv2d': (1736173220.4816763, 1736173220.4824317), 'ReLU': (1736173220.4833386, 1736173220.4833515), 'MaxPool2d': (1736173220.4824615, 1736173220.4825003), 'AdaptiveAvgPool2d': (1736173220.4825008, 1736173220.482631), 'Flatten': (1736173220.4826314, 1736173220.4826403), 'Linear': (1736173220.4833724, 1736173220.483398), 'Dropout': (1736173220.483352, 1736173220.483372)}"
"{'Conv2d': (1736173156.2227354, 1736173156.2234583), 'ReLU': (1736173156.2243483, 1736173156.2243657), 'MaxPool2d': (1736173156.223488, 1736173156.223528), 'AdaptiveAvgPool2d': (1736173156.2235286, 1736173156.2236598), 'Flatten': (1736173156.2236602, 1736173156.2236693), 'Linear': (1736173156.2243822, 1736173156.2244065), 'Dropout': (1736173156.2243664, 1736173156.224382)}","{'Conv2d': (1736173172.2953088, 1736173172.2960665), 'ReLU': (1736173172.2969942, 1736173172.297008), 'MaxPool2d': (1736173172.2960966, 1736173172.2961357), 'AdaptiveAvgPool2d': (1736173172.2961361, 1736173172.2962654), 'Flatten': (1736173172.2962663, 1736173172.2962754), 'Linear': (1736173172.2970247, 1736173172.2970495), 'Dropout': (1736173172.2970083, 1736173172.2970243)}","{'Conv2d': (1736173188.2653754, 1736173188.2661445), 'ReLU': (1736173188.2670612, 1736173188.2670748), 'MaxPool2d': (1736173188.2661762, 1736173188.2662184), 'AdaptiveAvgPool2d': (1736173188.266219, 1736173188.26635), 'Flatten': (1736173188.2663505, 1736173188.2663603), 'Linear': (1736173188.2670913, 1736173188.2671206), 'Dropout': (1736173188.2670753, 1736173188.267091)}","{'Conv2d': (1736173204.293216, 1736173204.293974), 'ReLU': (1736173204.294886, 1736173204.2949038), 'MaxPool2d': (1736173204.2940035, 1736173204.2940426), 'AdaptiveAvgPool2d': (1736173204.294043, 1736173204.2941732), 'Flatten': (1736173204.2941737, 1736173204.2941825), 'Linear': (1736173204.2949214, 1736173204.2949488), 'Dropout': (1736173204.2949042, 1736173204.2949212)}","{'Conv2d': (1736173220.5122159, 1736173220.5129733), 'ReLU': (1736173220.5138848, 1736173220.5138986), 'MaxPool2d': (1736173220.5130026, 1736173220.5130422), 'AdaptiveAvgPool2d': (1736173220.5130427, 1736173220.513173), 'Flatten': (1736173220.5131738, 1736173220.5131826), 'Linear': (1736173220.5139148, 1736173220.5139413), 'Dropout': (1736173220.5138988, 1736173220.5139146)}"
"{'Conv2d': (1736173156.2519345, 1736173156.2526531), 'ReLU': (1736173156.2535276, 1736173156.25354), 'MaxPool2d': (1736173156.252682, 1736173156.2527196), 'AdaptiveAvgPool2d': (1736173156.25272, 1736173156.2528412), 'Flatten': (1736173156.2528417, 1736173156.2528512), 'Linear': (1736173156.253556, 1736173156.25358), 'Dropout': (1736173156.2535405, 1736173156.2535555)}","{'Conv2d': (1736173172.3252442, 1736173172.3260055), 'ReLU': (1736173172.3269289, 1736173172.326943), 'MaxPool2d': (1736173172.3260362, 1736173172.3260777), 'AdaptiveAvgPool2d': (1736173172.3260784, 1736173172.3262084), 'Flatten': (1736173172.326209, 1736173172.326218), 'Linear': (1736173172.32696, 1736173172.3269854), 'Dropout': (1736173172.3269432, 1736173172.3269596)}","{'Conv2d': (1736173188.295478, 1736173188.2962348), 'ReLU': (1736173188.297141, 1736173188.2971542), 'MaxPool2d': (1736173188.2962644, 1736173188.2963045), 'AdaptiveAvgPool2d': (1736173188.296305, 1736173188.2964349), 'Flatten': (1736173188.2964354, 1736173188.2964442), 'Linear': (1736173188.2971702, 1736173188.2971942), 'Dropout': (1736173188.2971547, 1736173188.29717)}","{'Conv2d': (1736173204.3235114, 1736173204.3242693), 'ReLU': (1736173204.3252003, 1736173204.3252134), 'MaxPool2d': (1736173204.3242993, 1736173204.3243399), 'AdaptiveAvgPool2d': (1736173204.3243408, 1736173204.3244796), 'Flatten': (1736173204.3244803, 1736173204.324492), 'Linear': (1736173204.32523, 1736173204.3252547), 'Dropout': (1736173204.325214, 1736173204.3252296)}","{'Conv2d': (1736173220.542475, 1736173220.5432312), 'ReLU': (1736173220.5441387, 1736173220.5441518), 'MaxPool2d': (1736173220.5432613, 1736173220.5433006), 'AdaptiveAvgPool2d': (1736173220.543301, 1736173220.5434315), 'Flatten': (1736173220.543432, 1736173220.5434408), 'Linear': (1736173220.5441728, 1736173220.5441976), 'Dropout': (1736173220.5441523, 1736173220.5441723)}"
"{'Conv2d': (1736173156.2810855, 1736173156.2818046), 'ReLU': (1736173156.2826807, 1736173156.282694), 'MaxPool2d': (1736173156.2818334, 1736173156.281872), 'AdaptiveAvgPool2d': (1736173156.2818727, 1736173156.2819939), 'Flatten': (1736173156.2819946, 1736173156.2820036), 'Linear': (1736173156.2827113, 1736173156.282753), 'Dropout': (1736173156.2826946, 1736173156.2827108)}","{'Conv2d': (1736173172.3567917, 1736173172.3575473), 'ReLU': (1736173172.3585584, 1736173172.3585756), 'MaxPool2d': (1736173172.3575764, 1736173172.3576162), 'AdaptiveAvgPool2d': (1736173172.3576167, 1736173172.3577466), 'Flatten': (1736173172.3577473, 1736173172.35776), 'Linear': (1736173172.3585956, 1736173172.3586235), 'Dropout': (1736173172.358576, 1736173172.3585951)}","{'Conv2d': (1736173188.3256516, 1736173188.3264086), 'ReLU': (1736173188.3273158, 1736173188.327329), 'MaxPool2d': (1736173188.3264382, 1736173188.3264775), 'AdaptiveAvgPool2d': (1736173188.326478, 1736173188.3266082), 'Flatten': (1736173188.3266087, 1736173188.3266177), 'Linear': (1736173188.327345, 1736173188.3273692), 'Dropout': (1736173188.3273294, 1736173188.3273447)}","{'Conv2d': (1736173204.35381, 1736173204.354567), 'ReLU': (1736173204.355472, 1736173204.3554852), 'MaxPool2d': (1736173204.354596, 1736173204.3546355), 'AdaptiveAvgPool2d': (1736173204.354636, 1736173204.354766), 'Flatten': (1736173204.3547664, 1736173204.354776), 'Linear': (1736173204.3555017, 1736173204.3555262), 'Dropout': (1736173204.3554857, 1736173204.3555014)}","{'Conv2d': (1736173220.5730312, 1736173220.5737863), 'ReLU': (1736173220.5746877, 1736173220.574701), 'MaxPool2d': (1736173220.5738175, 1736173220.5738573), 'AdaptiveAvgPool2d': (1736173220.5738578, 1736173220.5739887), 'Flatten': (1736173220.5739892, 1736173220.573998), 'Linear': (1736173220.5747175, 1736173220.5747423), 'Dropout': (1736173220.5747015, 1736173220.5747173)}"
"{'Conv2d': (1736173156.3104796, 1736173156.3111994), 'ReLU': (1736173156.312077, 1736173156.3120902), 'MaxPool2d': (1736173156.3112285, 1736173156.311267), 'AdaptiveAvgPool2d': (1736173156.3112674, 1736173156.311388), 'Flatten': (1736173156.3113885, 1736173156.311397), 'Linear': (1736173156.312106, 1736173156.3121305), 'Dropout': (1736173156.3120904, 1736173156.3121057)}","{'Conv2d': (1736173172.3873565, 1736173172.3881118), 'ReLU': (1736173172.3890371, 1736173172.3890498), 'MaxPool2d': (1736173172.388147, 1736173172.3881874), 'AdaptiveAvgPool2d': (1736173172.388188, 1736173172.3883176), 'Flatten': (1736173172.3883183, 1736173172.3883271), 'Linear': (1736173172.3890665, 1736173172.3890913), 'Dropout': (1736173172.3890505, 1736173172.389066)}","{'Conv2d': (1736173188.355764, 1736173188.356528), 'ReLU': (1736173188.3574402, 1736173188.3574536), 'MaxPool2d': (1736173188.3565583, 1736173188.3565984), 'AdaptiveAvgPool2d': (1736173188.3565989, 1736173188.3567286), 'Flatten': (1736173188.3567293, 1736173188.3567383), 'Linear': (1736173188.35747, 1736173188.3574944), 'Dropout': (1736173188.357454, 1736173188.3574696)}","{'Conv2d': (1736173204.3852293, 1736173204.3859913), 'ReLU': (1736173204.386895, 1736173204.386909), 'MaxPool2d': (1736173204.3860211, 1736173204.386061), 'AdaptiveAvgPool2d': (1736173204.3860617, 1736173204.3861923), 'Flatten': (1736173204.3861928, 1736173204.3862019), 'Linear': (1736173204.3869255, 1736173204.386951), 'Dropout': (1736173204.3869095, 1736173204.3869252)}","{'Conv2d': (1736173220.6037154, 1736173220.6044707), 'ReLU': (1736173220.6053834, 1736173220.6053975), 'MaxPool2d': (1736173220.6045003, 1736173220.6045403), 'AdaptiveAvgPool2d': (1736173220.6045408, 1736173220.6046717), 'Flatten': (1736173220.6046722, 1736173220.6046815), 'Linear': (1736173220.6054144, 1736173220.6054392), 'Dropout': (1736173220.605398, 1736173220.6054142)}"
"{'Conv2d': (1736173156.3397164, 1736173156.3404357), 'ReLU': (1736173156.341339, 1736173156.341352), 'MaxPool2d': (1736173156.340465, 1736173156.340503), 'AdaptiveAvgPool2d': (1736173156.3405035, 1736173156.3406243), 'Flatten': (1736173156.3406248, 1736173156.3406334), 'Linear': (1736173156.3413677, 1736173156.341392), 'Dropout': (1736173156.3413525, 1736173156.3413672)}","{'Conv2d': (1736173172.4174397, 1736173172.418197), 'ReLU': (1736173172.4191039, 1736173172.4191167), 'MaxPool2d': (1736173172.4182267, 1736173172.4182665), 'AdaptiveAvgPool2d': (1736173172.4182668, 1736173172.418396), 'Flatten': (1736173172.4183965, 1736173172.418405), 'Linear': (1736173172.4191334, 1736173172.4191585), 'Dropout': (1736173172.4191172, 1736173172.4191332)}","{'Conv2d': (1736173188.3871171, 1736173188.3878746), 'ReLU': (1736173188.3887815, 1736173188.3887951), 'MaxPool2d': (1736173188.3879042, 1736173188.3879442), 'AdaptiveAvgPool2d': (1736173188.3879445, 1736173188.388074), 'Flatten': (1736173188.3880744, 1736173188.3880832), 'Linear': (1736173188.3888197, 1736173188.388845), 'Dropout': (1736173188.3887956, 1736173188.3888192)}","{'Conv2d': (1736173204.4164991, 1736173204.4172544), 'ReLU': (1736173204.41816, 1736173204.418174), 'MaxPool2d': (1736173204.4172843, 1736173204.4173234), 'AdaptiveAvgPool2d': (1736173204.4173238, 1736173204.4174533), 'Flatten': (1736173204.417454, 1736173204.417463), 'Linear': (1736173204.418191, 1736173204.418216), 'Dropout': (1736173204.4181745, 1736173204.4181905)}","{'Conv2d': (1736173220.6340659, 1736173220.6348262), 'ReLU': (1736173220.635732, 1736173220.635745), 'MaxPool2d': (1736173220.6348565, 1736173220.6348958), 'AdaptiveAvgPool2d': (1736173220.6348963, 1736173220.635027), 'Flatten': (1736173220.6350274, 1736173220.6350362), 'Linear': (1736173220.6357665, 1736173220.6357925), 'Dropout': (1736173220.6357496, 1736173220.635766)}"
"{'Conv2d': (1736173156.3689206, 1736173156.3696382), 'ReLU': (1736173156.3705165, 1736173156.3705292), 'MaxPool2d': (1736173156.3696663, 1736173156.3697093), 'AdaptiveAvgPool2d': (1736173156.3697097, 1736173156.369831), 'Flatten': (1736173156.3698316, 1736173156.3698406), 'Linear': (1736173156.3705454, 1736173156.3705697), 'Dropout': (1736173156.3705297, 1736173156.370545)}","{'Conv2d': (1736173172.4484596, 1736173172.4492176), 'ReLU': (1736173172.4501226, 1736173172.4501355), 'MaxPool2d': (1736173172.4492466, 1736173172.4492862), 'AdaptiveAvgPool2d': (1736173172.4492867, 1736173172.4494157), 'Flatten': (1736173172.4494162, 1736173172.4494252), 'Linear': (1736173172.450152, 1736173172.4501822), 'Dropout': (1736173172.450136, 1736173172.4501514)}","{'Conv2d': (1736173188.4172578, 1736173188.4180148), 'ReLU': (1736173188.4189196, 1736173188.418934), 'MaxPool2d': (1736173188.4180446, 1736173188.4180849), 'AdaptiveAvgPool2d': (1736173188.4180853, 1736173188.4182155), 'Flatten': (1736173188.418216, 1736173188.4182248), 'Linear': (1736173188.4189508, 1736173188.4189763), 'Dropout': (1736173188.4189348, 1736173188.4189503)}","{'Conv2d': (1736173204.4467232, 1736173204.447479), 'ReLU': (1736173204.4483833, 1736173204.4483962), 'MaxPool2d': (1736173204.447509, 1736173204.447549), 'AdaptiveAvgPool2d': (1736173204.4475496, 1736173204.4476798), 'Flatten': (1736173204.4476802, 1736173204.4476898), 'Linear': (1736173204.4484122, 1736173204.4484413), 'Dropout': (1736173204.4483964, 1736173204.4484117)}","{'Conv2d': (1736173220.6642292, 1736173220.664986), 'ReLU': (1736173220.6658916, 1736173220.6659062), 'MaxPool2d': (1736173220.6650167, 1736173220.6650555), 'AdaptiveAvgPool2d': (1736173220.665056, 1736173220.6651857), 'Flatten': (1736173220.6651864, 1736173220.6651952), 'Linear': (1736173220.665923, 1736173220.6659489), 'Dropout': (1736173220.6659067, 1736173220.6659226)}"
"{'Conv2d': (1736173156.3981142, 1736173156.3988316), 'ReLU': (1736173156.3997078, 1736173156.399721), 'MaxPool2d': (1736173156.3988612, 1736173156.3988996), 'AdaptiveAvgPool2d': (1736173156.3989, 1736173156.3990204), 'Flatten': (1736173156.3990211, 1736173156.3990302), 'Linear': (1736173156.399741, 1736173156.3997698), 'Dropout': (1736173156.3997214, 1736173156.3997407)}","{'Conv2d': (1736173172.478648, 1736173172.4794035), 'ReLU': (1736173172.4803073, 1736173172.48032), 'MaxPool2d': (1736173172.4794343, 1736173172.4794734), 'AdaptiveAvgPool2d': (1736173172.479474, 1736173172.479603), 'Flatten': (1736173172.4796035, 1736173172.4796126), 'Linear': (1736173172.480336, 1736173172.48036), 'Dropout': (1736173172.4803205, 1736173172.4803357)}","{'Conv2d': (1736173188.4481332, 1736173188.4488907), 'ReLU': (1736173188.4497917, 1736173188.449806), 'MaxPool2d': (1736173188.4489217, 1736173188.4489613), 'AdaptiveAvgPool2d': (1736173188.448962, 1736173188.4490917), 'Flatten': (1736173188.4490921, 1736173188.449101), 'Linear': (1736173188.4498277, 1736173188.449853), 'Dropout': (1736173188.4498067, 1736173188.449827)}","{'Conv2d': (1736173204.4770393, 1736173204.477797), 'ReLU': (1736173204.478704, 1736173204.4787169), 'MaxPool2d': (1736173204.477829, 1736173204.4778702), 'AdaptiveAvgPool2d': (1736173204.477871, 1736173204.4780006), 'Flatten': (1736173204.478001, 1736173204.4780102), 'Linear': (1736173204.4787328, 1736173204.4787621), 'Dropout': (1736173204.4787173, 1736173204.4787326)}","{'Conv2d': (1736173220.6945121, 1736173220.695268), 'ReLU': (1736173220.696185, 1736173220.6962059), 'MaxPool2d': (1736173220.695298, 1736173220.695339), 'AdaptiveAvgPool2d': (1736173220.6953394, 1736173220.6954708), 'Flatten': (1736173220.695471, 1736173220.69548), 'Linear': (1736173220.6962225, 1736173220.696247), 'Dropout': (1736173220.6962063, 1736173220.696222)}"
"{'Conv2d': (1736173156.4273517, 1736173156.428071), 'ReLU': (1736173156.4289987, 1736173156.429013), 'MaxPool2d': (1736173156.428106, 1736173156.4281442), 'AdaptiveAvgPool2d': (1736173156.4281447, 1736173156.428266), 'Flatten': (1736173156.4282665, 1736173156.4282758), 'Linear': (1736173156.4290302, 1736173156.4290547), 'Dropout': (1736173156.4290135, 1736173156.4290297)}","{'Conv2d': (1736173172.5094032, 1736173172.51016), 'ReLU': (1736173172.5110679, 1736173172.5110812), 'MaxPool2d': (1736173172.5101902, 1736173172.51023), 'AdaptiveAvgPool2d': (1736173172.5102305, 1736173172.51036), 'Flatten': (1736173172.5103605, 1736173172.5103698), 'Linear': (1736173172.5110974, 1736173172.511122), 'Dropout': (1736173172.5110817, 1736173172.5110967)}","{'Conv2d': (1736173188.4782033, 1736173188.4789577), 'ReLU': (1736173188.479881, 1736173188.4798956), 'MaxPool2d': (1736173188.4789932, 1736173188.479033), 'AdaptiveAvgPool2d': (1736173188.4790332, 1736173188.479163), 'Flatten': (1736173188.4791634, 1736173188.4791725), 'Linear': (1736173188.4799125, 1736173188.479938), 'Dropout': (1736173188.479896, 1736173188.479912)}","{'Conv2d': (1736173204.5089555, 1736173204.5097108), 'ReLU': (1736173204.5106204, 1736173204.510634), 'MaxPool2d': (1736173204.5097404, 1736173204.509784), 'AdaptiveAvgPool2d': (1736173204.509785, 1736173204.5099158), 'Flatten': (1736173204.5099163, 1736173204.5099258), 'Linear': (1736173204.5106502, 1736173204.510675), 'Dropout': (1736173204.5106342, 1736173204.5106497)}","{'Conv2d': (1736173220.725655, 1736173220.726413), 'ReLU': (1736173220.7273219, 1736173220.7273395), 'MaxPool2d': (1736173220.7264438, 1736173220.7264824), 'AdaptiveAvgPool2d': (1736173220.726483, 1736173220.7266142), 'Flatten': (1736173220.7266147, 1736173220.7266238), 'Linear': (1736173220.7273564, 1736173220.7273812), 'Dropout': (1736173220.72734, 1736173220.727356)}"
