timestamp,power_in_watts,sm_clock,step
1736645700.8250768,269.181,1845,to_device
1736645700.8277483,269.181,1845,forward
1736645700.8308878,269.181,1875,forward
1736645700.8355663,269.181,1875,forward
1736645700.838168,269.181,1875,forward
1736645700.8407652,269.181,1875,forward
1736645700.8433826,269.181,1875,forward
1736645700.8461597,269.25,1875,forward
1736645700.849168,269.25,1875,backward
1736645700.854041,269.25,1875,backward
1736645700.856876,269.25,1875,backward
1736645700.8598328,269.25,1875,backward
1736645700.8624663,269.25,1875,backward
1736645700.865072,269.25,1875,backward
1736645700.867736,269.25,1875,backward
1736645700.870711,269.25,1875,backward
1736645700.8733788,269.25,1875,backward
1736645700.8759823,269.25,1875,backward
1736645700.878578,269.25,1875,backward
1736645700.8811677,269.25,1875,backward
1736645700.8837664,269.25,1875,backward
1736645700.8863544,269.25,1875,backward
1736645700.889403,269.25,1770,backward
1736645700.8948486,269.25,1770,backward
1736645700.8974557,269.25,1770,idle
1736645700.9000766,269.25,1770,idle
1736645700.9026723,269.25,1770,idle
1736645700.905377,269.25,1770,idle
1736645700.9082935,269.25,1770,idle
1736645700.9112222,269.25,1845,idle
1736645700.915141,269.25,1845,to_device
1736645700.917742,269.25,1845,to_device
1736645700.9203317,269.25,1845,to_device
1736645700.9229205,269.25,1845,to_device
1736645700.9255168,269.25,1845,to_device
1736645700.928481,269.25,1845,to_device
1736645700.9313123,269.25,1875,forward
1736645700.9349835,269.25,1875,forward
1736645700.937601,269.25,1875,forward
1736645700.9402032,269.25,1875,forward
1736645700.9428036,269.25,1875,forward
1736645700.94542,270.567,1875,forward
1736645700.948604,270.567,1875,forward
1736645700.951447,270.567,1890,backward
1736645700.955448,270.567,1890,backward
1736645700.958049,270.567,1890,backward
1736645700.9608538,270.567,1890,backward
1736645700.9635963,270.567,1890,backward
1736645700.966302,270.567,1890,backward
1736645700.9693942,270.567,1860,backward
1736645700.974686,270.567,1860,backward
1736645700.9772866,270.567,1860,backward
1736645700.9798863,270.567,1860,backward
1736645700.9824831,270.567,1860,backward
1736645700.985077,270.567,1860,backward
1736645700.9878533,270.567,1860,backward
1736645700.9908164,270.567,1740,backward
1736645700.995065,270.567,1740,backward
1736645700.9976735,270.567,1740,backward
1736645701.000274,270.567,1740,idle
1736645701.002909,270.567,1740,idle
1736645701.005505,270.567,1740,idle
1736645701.008484,270.567,1740,idle
1736645701.011411,270.567,1830,idle
1736645701.0151904,270.567,1830,idle
1736645701.0178032,270.567,1830,to_device
1736645701.0204318,270.567,1830,to_device
1736645701.0230763,270.567,1830,to_device
1736645701.0257378,270.567,1830,to_device
1736645701.0289867,270.567,1875,to_device
1736645701.0351932,270.567,1875,to_device
1736645701.0378098,270.567,1875,forward
1736645701.0404394,270.567,1875,forward
1736645701.0430467,270.567,1875,forward
1736645701.045743,272.031,1875,forward
1736645701.0488875,272.031,1875,forward
1736645701.0517635,272.031,1890,forward
1736645701.055825,272.031,1890,forward
