timestamp,power_in_watts
1736187682.5368378,213.269,2745,10251,2745
1736187682.5414088,213.269,2745,10251,2745
1736187682.5451736,213.269,2625,10251,2625
1736187682.5509691,213.269,2625,10251,2625
1736187682.553976,213.269,2625,10251,2625
1736187682.5570157,213.269,2625,10251,2625
1736187682.5608778,213.269,2625,10251,2625
1736187682.5646527,213.269,2745,10251,2745
1736187682.569831,213.269,2745,10251,2745
1736187682.5728981,213.269,2745,10251,2745
1736187682.5760634,213.269,2745,10251,2745
1736187682.5795157,213.269,2745,10251,2745
1736187682.583465,213.269,2760,10251,2760
1736187682.5893908,213.269,2760,10251,2760
1736187682.592436,213.269,2760,10251,2760
1736187682.5954812,213.269,2760,10251,2760
1736187682.5985923,213.269,2760,10251,2760
1736187682.602349,213.269,2760,10251,2760
1736187682.6084251,213.269,2760,10251,2760
1736187682.6114438,213.269,2760,10251,2760
1736187682.6145034,213.269,2760,10251,2760
1736187682.6175134,213.269,2760,10251,2760
1736187682.6214244,213.269,2760,10251,2775
1736187682.6774585,213.075,2775,10251,2775
1736187682.681354,213.075,2775,10251,2775
1736187682.685502,213.075,2775,10251,2775
1736187682.6887562,213.075,2775,10251,2775
1736187682.6917527,213.075,2775,10251,2775
1736187682.6948414,213.075,2775,10251,2775
1736187682.6979115,213.075,2775,10251,2775
1736187682.7019913,213.075,2775,10251,2775
1736187682.7084455,213.075,2775,10251,2775
1736187682.7114754,213.075,2775,10251,2775
1736187682.7145047,213.075,2775,10251,2775
1736187682.717512,213.075,2775,10251,2775
1736187682.7213356,213.075,2775,10251,2775
1736187682.7270918,213.075,2760,10251,2760
1736187682.7301679,213.075,2760,10251,2760
1736187682.7333646,213.075,2760,10251,2760
1736187682.7366736,213.662,2760,10251,2580
1736187682.7510548,213.662,2580,10251,2580
1736187682.7540777,213.662,2580,10251,2580
1736187682.757263,213.662,2580,10251,2580
1736187682.7612007,213.662,2580,10251,2730
1736187682.768973,213.662,2730,10251,2730
1736187682.7720017,213.662,2730,10251,2730
1736187682.7750974,213.662,2730,10251,2730
1736187682.7781672,213.662,2730,10251,2730
1736187682.782057,213.662,2745,10251,2745
1736187682.7887526,213.662,2745,10251,2745
1736187682.7917523,213.662,2745,10251,2745
1736187682.7947927,213.662,2745,10251,2745
1736187682.7978303,213.662,2745,10251,2745
1736187682.801799,213.662,2745,10251,2745
1736187682.8064885,213.662,2745,10251,2745
1736187682.8095386,213.662,2745,10251,2745
1736187682.812601,213.662,2745,10251,2745
1736187682.8156192,213.662,2745,10251,1833
1736187682.8187606,213.662,2745,10251,2745
1736187682.82247,213.662,2745,10251,2745
1736187682.8285525,213.662,2745,10251,2745
1736187682.8315816,213.662,2745,10251,2745
1736187682.8346515,213.925,2745,10251,2745
1736187682.8377237,213.925,2745,10251,2745
1736187682.8414454,213.925,2745,10251,2745
1736187682.8452353,213.925,2595,10251,2595
1736187682.8500397,213.925,2595,10251,2595
1736187682.8530893,213.925,2595,10251,2595
1736187682.8561509,213.925,2595,10251,2595
1736187682.859517,213.925,2595,10251,2595
1736187682.8634067,213.925,2730,10251,2730
1736187682.8692563,213.925,2730,10251,2730
1736187682.8723946,213.925,2730,10251,2730
1736187682.875462,213.925,2730,10251,2730
1736187682.8786073,213.925,2730,10251,2730
1736187682.8825533,213.925,2745,10251,2745
1736187682.8888388,213.925,2745,10251,2745
1736187682.8920918,213.925,2745,10251,2745
1736187682.8951385,213.925,2745,10251,2745
1736187682.8982303,213.925,2745,10251,2745
1736187682.9019983,213.925,2760,10251,2760
1736187682.9082625,213.925,2760,10251,2760
1736187682.9113078,213.925,2760,10251,2760
1736187682.914384,213.925,2760,10251,2760
1736187682.9174128,213.925,2760,10251,2760
1736187682.921382,213.925,2760,10251,2760
1736187682.9266481,213.925,2760,10251,2760
1736187682.9297786,213.925,2760,10251,2760
1736187682.9329836,213.925,2760,10251,2760
1736187682.9364045,213.293,2760,10251,2760
1736187682.9474938,213.293,2595,10251,2595
1736187682.9521976,213.293,2595,10251,2595
1736187682.9552798,213.293,2595,10251,2595
1736187682.9583516,213.293,2595,10251,2595
1736187682.9620993,213.293,2730,10251,2730
1736187682.96832,213.293,2730,10251,2730
1736187682.971318,213.293,2730,10251,2730
1736187682.974411,213.293,2730,10251,2730
1736187682.9774303,213.293,2730,10251,2730
1736187682.9812832,213.293,2730,10251,2730
1736187682.9855797,213.293,2775,10251,2775
1736187682.9900212,213.293,2775,10251,2775
1736187682.9930816,213.293,2775,10251,2775
1736187682.9961188,213.293,2775,10251,2775
1736187682.999623,213.293,2775,10251,2775
1736187683.0033062,213.293,2760,10251,2760
1736187683.0090573,213.293,2760,10251,2760
1736187683.0120838,213.293,2760,10251,2760
1736187683.0151095,213.293,2760,10251,2760
1736187683.0181203,213.293,1843,10251,2760
1736187683.0218828,213.293,2760,10251,2760
1736187683.0249858,213.293,2760,10251,2760
1736187683.0279949,213.293,2760,10251,2760
1736187683.030997,213.293,2760,10251,2760
1736187683.0340583,213.189,2775,10251,2775
1736187683.1098793,213.189,2775,10251,2775
1736187683.1130123,213.189,2775,10251,2775
1736187683.1160297,213.189,2775,10251,2775
1736187683.1196063,213.189,2775,10251,2775
1736187683.1235693,213.189,2760,10251,2760
1736187683.129049,213.189,2760,10251,2760
1736187683.1321304,213.189,2760,10251,2760
1736187683.135159,212.672,2760,10251,2760
1736187683.1381717,212.672,2760,10251,2610
1736187683.1511164,212.672,2610,10251,2610
1736187683.154166,212.672,2610,10251,2610
1736187683.157177,212.672,2610,10251,2610
1736187683.1611693,212.672,2610,10251,2610
1736187683.165095,212.672,2730,10251,2730
1736187683.169577,212.672,2730,10251,2730
1736187683.1725843,212.672,2730,10251,2730
1736187683.1756065,212.672,2730,10251,2730
1736187683.1788325,212.672,2730,10251,2730
1736187683.18658,212.672,2775,10251,2775
1736187683.1896813,212.672,2775,10251,2775
1736187683.192676,212.672,2775,10251,2775
1736187683.1956794,212.672,2775,10251,2775
1736187683.198952,212.672,2775,10251,2775
1736187683.2027628,212.672,2760,10251,2760
1736187683.208734,212.672,2760,10251,2760
1736187683.2117383,212.672,2760,10251,2760
1736187683.2147777,212.672,2760,10251,2760
1736187683.2177808,212.672,2760,10251,1843
1736187683.2216704,212.672,2760,10251,2760
1736187683.224843,212.672,2760,10251,2760
1736187683.2278526,212.672,2760,10251,2760
1736187683.230883,212.672,2760,10251,2760
1736187683.233889,212.672,2760,10251,2760
1736187683.2370245,214.093,2760,10251,2625
1736187683.2501485,214.093,2625,10251,2625
1736187683.2534041,214.093,2625,10251,2625
1736187683.2564793,214.093,2625,10251,2625
1736187683.2602725,214.093,2625,10251,2625
1736187683.2642019,214.093,2730,10251,2730
1736187683.2692885,214.093,2730,10251,2730
1736187683.2723007,214.093,2730,10251,2730
1736187683.27533,214.093,2730,10251,2730
1736187683.2784708,214.093,2730,10251,2730
1736187683.2822247,214.093,2775,10251,2775
1736187683.2886333,214.093,2775,10251,2775
1736187683.2916534,214.093,2775,10251,2775
1736187683.2947028,214.093,2775,10251,2775
1736187683.2977536,214.093,2775,10251,2775
1736187683.3018212,214.093,2760,10251,2760
1736187683.3087234,214.093,2760,10251,2760
1736187683.311774,214.093,2760,10251,2760
1736187683.3148026,214.093,2760,10251,2760
1736187683.3178823,214.093,2760,10251,1843
1736187683.3216474,214.093,2760,10251,2760
1736187683.3248417,214.093,2760,10251,2760
1736187683.3279307,214.093,2760,10251,2760
1736187683.3310316,214.093,2760,10251,2760
1736187683.33404,214.179,2760,10251,2760
1736187683.3370528,214.179,2760,10251,2625
1736187683.351038,214.179,2625,10251,2625
1736187683.354189,214.179,2625,10251,2625
1736187683.3572614,214.179,2625,10251,2625
1736187683.3612635,214.179,2625,10251,2745
1736187683.3684108,214.179,2745,10251,2745
1736187683.3714802,214.179,2745,10251,2745
1736187683.374578,214.179,2745,10251,2745
1736187683.3776293,214.179,2745,10251,2745
1736187683.381609,214.179,2745,10251,2790
1736187683.388558,214.179,2790,10251,2790
1736187683.391587,214.179,2790,10251,2790
1736187683.3946404,214.179,2790,10251,2790
1736187683.3976698,214.179,2790,10251,2790
1736187683.4014604,214.179,2790,10251,2760
1736187683.4082427,214.179,2760,10251,2760
1736187683.4112458,214.179,2760,10251,2760
1736187683.4142756,214.179,2760,10251,2760
1736187683.4172795,214.179,2760,10251,1843
1736187683.4213026,214.179,2760,10251,2760
1736187683.424859,214.179,2760,10251,2760
1736187683.427874,214.179,2760,10251,2760
1736187683.4308975,214.179,2760,10251,2760
1736187683.433897,214.179,2760,10251,2760
1736187683.436932,214.226,2760,10251,2625
1736187683.4500902,214.226,2625,10251,2625
1736187683.4531405,214.226,2625,10251,2625
1736187683.4561431,214.226,2625,10251,2625
1736187683.459533,214.226,2625,10251,2745
1736187683.4682882,214.226,2745,10251,2745
1736187683.4713502,214.226,2745,10251,2745
1736187683.4746118,214.226,2745,10251,2745
1736187683.4776318,214.226,2745,10251,2745
1736187683.4814594,214.226,2745,10251,2790
1736187683.4886444,214.226,2790,10251,2790
1736187683.4916575,214.226,2790,10251,2790
1736187683.4946928,214.226,2790,10251,2790
1736187683.4977345,214.226,2790,10251,2790
1736187683.501794,214.226,2760,10251,2760
1736187683.5086746,214.226,2760,10251,2760
1736187683.5117927,214.226,2760,10251,2760
1736187683.5149271,214.226,2760,10251,2760
1736187683.5180194,214.226,2760,10251,2760
1736187683.5218005,214.226,2760,10251,2760
1736187683.5249875,214.226,2760,10251,2760
1736187683.5280516,214.226,2760,10251,2760
1736187683.5311265,214.226,2760,10251,2760
1736187683.5342283,214.317,2760,10251,2760
1736187683.5372689,214.317,2760,10251,2610
1736187683.550633,214.317,2610,10251,2610
1736187683.5537503,214.317,2610,10251,2610
1736187683.5567522,214.317,2610,10251,2610
1736187683.5604386,214.317,2610,10251,2610
1736187683.564354,214.317,2745,10251,2745
1736187683.5696836,214.317,2745,10251,2745
1736187683.5727074,214.317,2745,10251,2745
1736187683.5757587,214.317,2745,10251,2745
1736187683.5790906,214.317,2745,10251,2745
1736187683.5829496,214.317,2775,10251,2775
1736187683.5889616,214.317,2775,10251,2775
1736187683.5919912,214.317,2775,10251,2775
1736187683.595025,214.317,2775,10251,2775
1736187683.5980616,214.317,2775,10251,2775
1736187683.6018944,214.317,2760,10251,2760
1736187683.6082706,214.317,2760,10251,2760
1736187683.6113982,214.317,2760,10251,2760
1736187683.6145241,214.317,2760,10251,2760
1736187683.617601,214.317,1843,10251,2760
1736187683.6215227,214.317,2760,10251,2760
1736187683.624765,214.317,2760,10251,2760
1736187683.627763,214.317,2760,10251,2760
1736187683.6308415,214.317,2760,10251,2760
1736187683.6338677,214.298,2760,10251,2760
1736187683.6369221,214.298,2760,10251,2760
1736187683.6411486,214.298,2760,10251,2760
1736187683.644967,214.298,2595,10251,2595
1736187683.6498356,214.298,2595,10251,2595
1736187683.6529093,214.298,2595,10251,2595
1736187683.6559422,214.298,2595,10251,2595
1736187683.659495,214.298,2595,10251,2595
1736187683.6633263,214.298,2730,10251,2730
1736187683.6689768,214.298,2730,10251,2730
1736187683.6720307,214.298,2730,10251,2730
1736187683.675114,214.298,2730,10251,2730
1736187683.6782753,214.298,2730,10251,2730
1736187683.6821997,214.298,2775,10251,2775
1736187683.6885014,214.298,2775,10251,2775
1736187683.691555,214.298,2775,10251,2775
1736187683.6946456,214.298,2775,10251,2775
1736187683.6976774,214.298,2775,10251,2775
1736187683.7016249,214.298,2760,10251,2760
1736187683.7082539,214.298,2760,10251,2760
1736187683.7113,214.298,2760,10251,2760
1736187683.7143576,214.298,2760,10251,2760
1736187683.7174044,214.298,2760,10251,2760
1736187683.7212133,214.298,2760,10251,2760
1736187683.7245233,214.298,2760,10251,2760
1736187683.7275672,214.298,2760,10251,2760
1736187683.730601,214.298,2760,10251,2760
1736187683.733616,214.298,2760,10251,2760
1736187683.73675,214.348,2760,10251,2610
1736187683.7508628,214.348,2610,10251,2610
1736187683.753892,214.348,2610,10251,2610
1736187683.7569437,214.348,2610,10251,2610
1736187683.7608476,214.348,2610,10251,2610
1736187683.7646601,214.348,2730,10251,2730
1736187683.7696798,214.348,2730,10251,2730
1736187683.7727182,214.348,2730,10251,2730
1736187683.775742,214.348,2730,10251,2730
1736187683.7792082,214.348,2730,10251,2730
1736187683.7830377,214.348,2775,10251,2775
1736187683.789212,214.348,2775,10251,2775
1736187683.7922544,214.348,2775,10251,2775
1736187683.795301,214.348,2775,10251,2775
1736187683.7984974,214.348,2775,10251,2775
1736187683.8023162,214.348,2760,10251,2760
1736187683.8083963,214.348,2760,10251,2760
1736187683.8114107,214.348,2760,10251,2760
1736187683.8144536,214.348,2760,10251,2760
1736187683.8174615,214.348,2760,10251,1843
1736187683.821388,214.348,2760,10251,2760
1736187683.8244917,214.348,2760,10251,2760
1736187683.8275058,214.348,2760,10251,2760
1736187683.8305209,214.348,2760,10251,2760
1736187683.8335202,214.348,2760,10251,2760
1736187683.8366592,213.647,2760,10251,2625
1736187683.850022,213.647,2625,10251,2625
1736187683.853265,213.647,2625,10251,2625
1736187683.856308,213.647,2625,10251,2625
1736187683.8602252,213.647,2625,10251,2625
1736187683.8640127,213.647,2745,10251,2745
1736187683.86917,213.647,2745,10251,2745
1736187683.872217,213.647,2745,10251,2745
1736187683.8752928,213.647,2745,10251,2745
1736187683.8784788,213.647,2745,10251,2745
1736187683.8841329,213.647,2790,10251,2790
1736187683.8887506,213.647,2790,10251,2790
1736187683.8917775,213.647,2790,10251,2790
1736187683.8948112,213.647,2790,10251,2790
1736187683.8978434,213.647,2790,10251,2790
1736187683.9016712,213.647,2760,10251,2760
1736187683.9077556,213.647,2760,10251,2760
1736187683.9108322,213.647,2760,10251,2760
1736187683.9138682,213.647,2760,10251,2760
1736187683.9169023,213.647,2760,10251,1843
1736187683.9207,213.647,2760,10251,2760
1736187683.9245098,213.647,2760,10251,2760
1736187683.9275758,213.647,2760,10251,2760
1736187683.9306366,213.647,2760,10251,2760
1736187683.9336782,213.647,2760,10251,2760
1736187683.936758,213.749,2760,10251,2625
1736187683.9508138,213.749,2625,10251,2625
1736187683.953884,213.749,2625,10251,2625
1736187683.957,213.749,2625,10251,2625
1736187683.961029,213.749,2625,10251,2625
1736187683.9647853,213.749,2745,10251,2745
1736187683.969704,213.749,2745,10251,2745
1736187683.972761,213.749,2745,10251,2745
1736187683.975827,213.749,2745,10251,2745
1736187683.9794552,213.749,2745,10251,2745
1736187683.9834373,213.749,2790,10251,2790
1736187683.9893312,213.749,2790,10251,2790
1736187683.992337,213.749,2790,10251,2790
1736187683.995389,213.749,2790,10251,2790
1736187683.9987454,213.749,2790,10251,2790
1736187684.0026646,213.749,2760,10251,2760
1736187684.0084915,213.749,2760,10251,2760
1736187684.011537,213.749,2760,10251,2760
1736187684.0145984,213.749,2760,10251,2760
1736187684.0176022,213.749,1843,10251,2760
1736187684.021283,213.749,2760,10251,2760
1736187684.0246298,213.749,2760,10251,2760
1736187684.0276344,213.749,2760,10251,2760
1736187684.0306237,213.749,2760,10251,2760
1736187684.033621,213.749,2760,10251,2760
1736187684.0367427,214.204,2760,10251,2610
1736187684.0501645,214.204,2610,10251,2610
1736187684.0532434,214.204,2610,10251,2610
