0,1,2,3,4
"{'Conv2d': [1736173158.2489853, 1736173158.2497444, 0.14099831], 'ReLU': [1736173158.2506473, 1736173158.2506602, 0.0023913], 'MaxPool2d': [1736173158.2497783, 1736173158.2498178, 0.00735104], 'AdaptiveAvgPool2d': [1736173158.2498183, 1736173158.2499459, 0.02369161], 'Flatten': [1736173158.2499464, 1736173158.2499554, 0.00168277], 'Linear': [1736173158.2506764, 1736173158.2507014, 0.00464976], 'Dropout': [1736173158.2506607, 1736173158.250676, 0.00283414]}","{'Conv2d': [1736173174.3901184, 1736173174.3908784, 0.12513019], 'ReLU': [1736173174.3917809, 1736173174.3917952, 0.00235502], 'MaxPool2d': [1736173174.3909087, 1736173174.3909485, 0.00655481], 'AdaptiveAvgPool2d': [1736173174.390949, 1736173174.3910782, 0.0212737], 'Flatten': [1736173174.391079, 1736173174.391088, 0.00149151], 'Linear': [1736173174.3918133, 1736173174.39184, 0.00439604], 'Dropout': [1736173174.3917956, 1736173174.3918128, 0.00282603]}","{'Conv2d': [1736173190.3574188, 1736173190.3581803, 0.12543651], 'ReLU': [1736173190.359087, 1736173190.3591, 0.00215999], 'MaxPool2d': [1736173190.3582108, 1736173190.358251, 0.00663706], 'AdaptiveAvgPool2d': [1736173190.3582516, 1736173190.3583808, 0.02128572], 'Flatten': [1736173190.3583813, 1736173190.3583906, 0.00153163], 'Linear': [1736173190.3591163, 1736173190.3591456, 0.00483052], 'Dropout': [1736173190.3591006, 1736173190.359116, 0.00255272]}","{'Conv2d': [1736173206.4214294, 1736173206.422187, 0.12317684], 'ReLU': [1736173206.4231036, 1736173206.4231162, 0.00205424], 'MaxPool2d': [1736173206.422219, 1736173206.4222674, 0.00786812], 'AdaptiveAvgPool2d': [1736173206.4222682, 1736173206.422398, 0.02112378], 'Flatten': [1736173206.422399, 1736173206.4224079, 0.00143409], 'Linear': [1736173206.423133, 1736173206.4231575, 0.0039922], 'Dropout': [1736173206.4231167, 1736173206.4231324, 0.00255811]}","{'Conv2d': [1736173222.6195822, 1736173222.620339, 0.12350536], 'ReLU': [1736173222.6212542, 1736173222.621268, 0.00225687], 'MaxPool2d': [1736173222.6203692, 1736173222.6204088, 0.00645932], 'AdaptiveAvgPool2d': [1736173222.6204093, 1736173222.62054, 0.02132355], 'Flatten': [1736173222.6205406, 1736173222.62055, 0.00151755], 'Linear': [1736173222.6212842, 1736173222.6213093, 0.00408572], 'Dropout': [1736173222.6212683, 1736173222.6212838, 0.00252925]}"
"{'Conv2d': [1736173158.2789476, 1736173158.2797036, 0.14042263], 'ReLU': [1736173158.2805986, 1736173158.2806113, 0.00234702], 'MaxPool2d': [1736173158.2797322, 1736173158.2797725, 0.00748389], 'AdaptiveAvgPool2d': [1736173158.2797728, 1736173158.2799003, 0.02369161], 'Flatten': [1736173158.279901, 1736173158.2799098, 0.00163849], 'Linear': [1736173158.2806277, 1736173158.2806573, 0.00549114], 'Dropout': [1736173158.2806118, 1736173158.2806273, 0.00287842]}","{'Conv2d': [1736173174.420178, 1736173174.420936, 0.12481619], 'ReLU': [1736173174.4218557, 1736173174.4218714, 0.00259052], 'MaxPool2d': [1736173174.420966, 1736173174.4210052, 0.00647631], 'AdaptiveAvgPool2d': [1736173174.4210057, 1736173174.4211342, 0.02115595], 'Flatten': [1736173174.421135, 1736173174.4211438, 0.00145226], 'Linear': [1736173174.4218898, 1736173174.421916, 0.00431754], 'Dropout': [1736173174.421872, 1736173174.4218893, 0.00286528]}","{'Conv2d': [1736173190.38778, 1736173190.3885393, 0.12488866], 'ReLU': [1736173190.3894858, 1736173190.389499, 0.00215663], 'MaxPool2d': [1736173190.3885756, 1736173190.3886166, 0.00674438], 'AdaptiveAvgPool2d': [1736173190.388617, 1736173190.388747, 0.02137027], 'Flatten': [1736173190.3887475, 1736173190.3887882, 0.00670517], 'Linear': [1736173190.389515, 1736173190.3895392, 0.00399957], 'Dropout': [1736173190.3894994, 1736173190.3895147, 0.00250954]}","{'Conv2d': [1736173206.4519255, 1736173206.4526834, 0.1232156], 'ReLU': [1736173206.4536154, 1736173206.4536617, 0.00751929], 'MaxPool2d': [1736173206.4527123, 1736173206.4527714, 0.00961229], 'AdaptiveAvgPool2d': [1736173206.452772, 1736173206.452904, 0.02147261], 'Flatten': [1736173206.4529047, 1736173206.4529145, 0.00158913], 'Linear': [1736173206.4537005, 1736173206.4537523, 0.00841075], 'Dropout': [1736173206.4536633, 1736173206.4536996, 0.0058914]}","{'Conv2d': [1736173222.6506202, 1736173222.651384, 0.12467271], 'ReLU': [1736173222.65232, 1736173222.652343, 0.00377442], 'MaxPool2d': [1736173222.6514153, 1736173222.651457, 0.00680953], 'AdaptiveAvgPool2d': [1736173222.6514578, 1736173222.6515892, 0.02144028], 'Flatten': [1736173222.6515896, 1736173222.6515994, 0.00159537], 'Linear': [1736173222.6523683, 1736173222.6523983, 0.00490286], 'Dropout': [1736173222.6523435, 1736173222.6523678, 0.00396898]}"
"{'Conv2d': [1736173158.3090138, 1736173158.3097737, 0.13988351], 'ReLU': [1736173158.3106704, 1736173158.3106828, 0.00228238], 'MaxPool2d': [1736173158.309804, 1736173158.3098438, 0.00732995], 'AdaptiveAvgPool2d': [1736173158.3098443, 1736173158.3099716, 0.02343828], 'Flatten': [1736173158.309972, 1736173158.3099806, 0.00158011], 'Linear': [1736173158.3106992, 1736173158.310724, 0.00456476], 'Dropout': [1736173158.3106835, 1736173158.3106987, 0.00280908]}","{'Conv2d': [1736173174.4502025, 1736173174.45096, 0.12469844], 'ReLU': [1736173174.45186, 1736173174.4518738, 0.00227652], 'MaxPool2d': [1736173174.450991, 1736173174.451031, 0.00659406], 'AdaptiveAvgPool2d': [1736173174.4510314, 1736173174.4511604, 0.02123445], 'Flatten': [1736173174.451161, 1736173174.4511695, 0.00141301], 'Linear': [1736173174.4518955, 1736173174.4519203, 0.00408204], 'Dropout': [1736173174.4518743, 1736173174.451895, 0.00341478]}","{'Conv2d': [1736173190.4180522, 1736173190.4188116, 0.12488866], 'ReLU': [1736173190.4197116, 1736173190.4197242, 0.00207821], 'MaxPool2d': [1736173190.4188416, 1736173190.4188828, 0.00678359], 'AdaptiveAvgPool2d': [1736173190.418883, 1736173190.419013, 0.02137027], 'Flatten': [1736173190.4190137, 1736173190.4190226, 0.00145083], 'Linear': [1736173190.4197555, 1736173190.4198086, 0.00874417], 'Dropout': [1736173190.4197245, 1736173190.4197547, 0.00497986]}","{'Conv2d': [1736173206.483959, 1736173206.4847324, 0.12620442], 'ReLU': [1736173206.4856484, 1736173206.4856658, 0.00283999], 'MaxPool2d': [1736173206.4847639, 1736173206.4848053, 0.00676929], 'AdaptiveAvgPool2d': [1736173206.4848058, 1736173206.4849389, 0.02170841], 'Flatten': [1736173206.4849396, 1736173206.4849496, 0.00163397], 'Linear': [1736173206.485684, 1736173206.4857085, 0.00400711], 'Dropout': [1736173206.4856668, 1736173206.4856834, 0.00272328]}","{'Conv2d': [1736173222.6808822, 1736173222.6816392, 0.12335881], 'ReLU': [1736173222.6825397, 1736173222.682553, 0.00217578], 'MaxPool2d': [1736173222.6816688, 1736173222.681708, 0.00641077], 'AdaptiveAvgPool2d': [1736173222.6817088, 1736173222.6818397, 0.02133039], 'Flatten': [1736173222.6818402, 1736173222.6818492, 0.00147642], 'Linear': [1736173222.6825695, 1736173222.6825943, 0.00404073], 'Dropout': [1736173222.6825535, 1736173222.682569, 0.00252546]}"
"{'Conv2d': [1736173158.339051, 1736173158.3398058, 0.13896178], 'ReLU': [1736173158.3407083, 1736173158.3407216, 0.00245795], 'MaxPool2d': [1736173158.3398402, 1736173158.3398802, 0.00737384], 'AdaptiveAvgPool2d': [1736173158.3398807, 1736173158.3400087, 0.02356995], 'Flatten': [1736173158.3400092, 1736173158.3400183, 0.00166789], 'Linear': [1736173158.3407378, 1736173158.340767, 0.00535481], 'Dropout': [1736173158.3407218, 1736173158.3407373, 0.00285297]}","{'Conv2d': [1736173174.480222, 1736173174.4809794, 0.12439453], 'ReLU': [1736173174.4818814, 1736173174.4818957, 0.00234917], 'MaxPool2d': [1736173174.4810145, 1736173174.481054, 0.00649937], 'AdaptiveAvgPool2d': [1736173174.4810545, 1736173174.4811835, 0.0211817], 'Flatten': [1736173174.481184, 1736173174.481193, 0.00148781], 'Linear': [1736173174.4819126, 1736173174.4819374, 0.0040719], 'Dropout': [1736173174.4818962, 1736173174.4819121, 0.00262324]}","{'Conv2d': [1736173190.4484115, 1736173190.449172, 0.12508472], 'ReLU': [1736173190.4500878, 1736173190.4501011, 0.00219584], 'MaxPool2d': [1736173190.4492083, 1736173190.44925, 0.00686201], 'AdaptiveAvgPool2d': [1736173190.4492505, 1736173190.4493806, 0.02140949], 'Flatten': [1736173190.4493814, 1736173190.4493904, 0.00149004], 'Linear': [1736173190.4501178, 1736173190.4501424, 0.00403879], 'Dropout': [1736173190.4501019, 1736173190.4501173, 0.00254875]}","{'Conv2d': [1736173206.5145152, 1736173206.5152736, 0.12375347], 'ReLU': [1736173206.5161965, 1736173206.51621, 0.00221753], 'MaxPool2d': [1736173206.5153062, 1736173206.5153465, 0.00657477], 'AdaptiveAvgPool2d': [1736173206.515347, 1736173206.5154777, 0.02131937], 'Flatten': [1736173206.5154784, 1736173206.5154886, 0.00167287], 'Linear': [1736173206.5162263, 1736173206.516251, 0.00404601], 'Dropout': [1736173206.5162108, 1736173206.516226, 0.00248985]}","{'Conv2d': [1736173222.7115645, 1736173222.7123237, 0.12370849], 'ReLU': [1736173222.7132306, 1736173222.713244, 0.00217578], 'MaxPool2d': [1736173222.7123532, 1736173222.712393, 0.00648848], 'AdaptiveAvgPool2d': [1736173222.7123935, 1736173222.7125247, 0.02136924], 'Flatten': [1736173222.7125251, 1736173222.7125342, 0.00147642], 'Linear': [1736173222.7132607, 1736173222.7132852, 0.00400188], 'Dropout': [1736173222.7132444, 1736173222.71326, 0.00252546]}"
"{'Conv2d': [1736173158.3692439, 1736173158.3700027, 0.13970794], 'ReLU': [1736173158.3709083, 1736173158.370923, 0.0027213], 'MaxPool2d': [1736173158.3700337, 1736173158.3700733, 0.00728606], 'AdaptiveAvgPool2d': [1736173158.370074, 1736173158.370202, 0.02356995], 'Flatten': [1736173158.3702025, 1736173158.3702116, 0.00166789], 'Linear': [1736173158.3709404, 1736173158.370966, 0.00469643], 'Dropout': [1736173158.3709235, 1736173158.37094, 0.00302854]}","{'Conv2d': [1736173174.5103714, 1736173174.511131, 0.12474101], 'ReLU': [1736173174.5120428, 1736173174.512056, 0.00219256], 'MaxPool2d': [1736173174.5111606, 1736173174.5112002, 0.00649937], 'AdaptiveAvgPool2d': [1736173174.5112007, 1736173174.5113297, 0.0211817], 'Flatten': [1736173174.5113301, 1736173174.5113392, 0.00148781], 'Linear': [1736173174.5120726, 1736173174.5120964, 0.00391529], 'Dropout': [1736173174.5120564, 1736173174.5120718, 0.00254494]}","{'Conv2d': [1736173190.4786026, 1736173190.4793649, 0.12491711], 'ReLU': [1736173190.4802685, 1736173190.4802816, 0.00214903], 'MaxPool2d': [1736173190.4793954, 1736173190.4794352, 0.00652523], 'AdaptiveAvgPool2d': [1736173190.4794357, 1736173190.479565, 0.02117769], 'Flatten': [1736173190.4795654, 1736173190.4795742, 0.00144571], 'Linear': [1736173190.480298, 1736173190.4803228, 0.00406362], 'Dropout': [1736173190.480282, 1736173190.4802976, 0.00253976]}","{'Conv2d': [1736173206.5452912, 1736173206.5460482, 0.12352005], 'ReLU': [1736173206.5469587, 1736173206.5469732, 0.00237314], 'MaxPool2d': [1736173206.546078, 1736173206.546117, 0.00638025], 'AdaptiveAvgPool2d': [1736173206.5461175, 1736173206.5462482, 0.02131937], 'Flatten': [1736173206.5462487, 1736173206.5462582, 0.00155616], 'Linear': [1736173206.5469904, 1736173206.5470202, 0.00486299], 'Dropout': [1736173206.5469737, 1736173206.54699, 0.00264547]}","{'Conv2d': [1736173222.7418153, 1736173222.7425773, 0.12417473], 'ReLU': [1736173222.7434857, 1736173222.7434993, 0.00221463], 'MaxPool2d': [1736173222.7426066, 1736173222.7426455, 0.00633307], 'AdaptiveAvgPool2d': [1736173222.742646, 1736173222.7427766, 0.02129154], 'Flatten': [1736173222.7427773, 1736173222.7427866, 0.00151527], 'Linear': [1736173222.743516, 1736173222.7435408, 0.00404073], 'Dropout': [1736173222.7434998, 1736173222.7435157, 0.00260316]}"
"{'Conv2d': [1736173158.3992875, 1736173158.4000459, 0.13719249], 'ReLU': [1736173158.4009497, 1736173158.4009635, 0.00250147], 'MaxPool2d': [1736173158.4000757, 1736173158.4001157, 0.00724563], 'AdaptiveAvgPool2d': [1736173158.4001162, 1736173158.4002433, 0.02298761], 'Flatten': [1736173158.4002438, 1736173158.4002523, 0.00155263], 'Linear': [1736173158.4009814, 1736173158.401007, 0.00461477], 'Dropout': [1736173158.400964, 1736173158.400981, 0.00306214]}","{'Conv2d': [1736173174.5402942, 1736173174.5410511, 0.12431033], 'ReLU': [1736173174.5419605, 1736173174.5419748, 0.00234917], 'MaxPool2d': [1736173174.5410812, 1736173174.5411208, 0.00649937], 'AdaptiveAvgPool2d': [1736173174.5411212, 1736173174.5412505, 0.02122085], 'Flatten': [1736173174.5412512, 1736173174.54126, 0.00144866], 'Linear': [1736173174.5419924, 1736173174.5420227, 0.00497241], 'Dropout': [1736173174.5419753, 1736173174.541992, 0.0027407]}","{'Conv2d': [1736173190.5086904, 1736173190.5094535, 0.12507341], 'ReLU': [1736173190.5103772, 1736173190.510391, 0.00226625], 'MaxPool2d': [1736173190.509484, 1736173190.509524, 0.0065643], 'AdaptiveAvgPool2d': [1736173190.5095248, 1736173190.5096543, 0.02121676], 'Flatten': [1736173190.5096545, 1736173190.5096636, 0.00148478], 'Linear': [1736173190.510408, 1736173190.5104327, 0.00406362], 'Dropout': [1736173190.5103915, 1736173190.5104074, 0.00261791]}","{'Conv2d': [1736173206.5756783, 1736173206.5764375, 0.12314598], 'ReLU': [1736173206.577342, 1736173206.5773551, 0.00212721], 'MaxPool2d': [1736173206.5764678, 1736173206.5765069, 0.00634295], 'AdaptiveAvgPool2d': [1736173206.5765073, 1736173206.5766373, 0.02107869], 'Flatten': [1736173206.5766377, 1736173206.5766463, 0.00139235], 'Linear': [1736173206.5773718, 1736173206.5773962, 0.003945], 'Dropout': [1736173206.5773559, 1736173206.5773714, 0.00251397]}","{'Conv2d': [1736173222.7730799, 1736173222.7738419, 0.12416939], 'ReLU': [1736173222.77475, 1736173222.774764, 0.00229224], 'MaxPool2d': [1736173222.773872, 1736173222.7739117, 0.0064882], 'AdaptiveAvgPool2d': [1736173222.7739124, 1736173222.7740428, 0.02125177], 'Flatten': [1736173222.7740433, 1736173222.7740526, 0.00151521], 'Linear': [1736173222.7747808, 1736173222.7748053, 0.0040017], 'Dropout': [1736173222.7747645, 1736173222.7747805, 0.00260305]}"
"{'Conv2d': [1736173158.429341, 1736173158.4300973, 0.13680433], 'ReLU': [1736173158.4310026, 1736173158.4310155, 0.00232895], 'MaxPool2d': [1736173158.4301271, 1736173158.4301665, 0.00711624], 'AdaptiveAvgPool2d': [1736173158.430167, 1736173158.4302943, 0.02303074], 'Flatten': [1736173158.4302948, 1736173158.4303038, 0.00163889], 'Linear': [1736173158.4310317, 1736173158.4310567, 0.00452852], 'Dropout': [1736173158.431016, 1736173158.4310312, 0.00276024]}","{'Conv2d': [1736173174.5700743, 1736173174.5708315, 0.12434949], 'ReLU': [1736173174.571733, 1736173174.5717509, 0.00293646], 'MaxPool2d': [1736173174.570861, 1736173174.5709007, 0.00649937], 'AdaptiveAvgPool2d': [1736173174.5709012, 1736173174.57103, 0.02114254], 'Flatten': [1736173174.5710309, 1736173174.5710397, 0.00144866], 'Linear': [1736173174.5717685, 1736173174.5717947, 0.00430681], 'Dropout': [1736173174.5717516, 1736173174.571768, 0.00270155]}","{'Conv2d': [1736173190.538936, 1736173190.5396938, 0.12421379], 'ReLU': [1736173190.5406094, 1736173190.5406222, 0.00210995], 'MaxPool2d': [1736173190.53973, 1736173190.5397716, 0.00679874], 'AdaptiveAvgPool2d': [1736173190.5397723, 1736173190.5399024, 0.02133398], 'Flatten': [1736173190.539903, 1736173190.5399125, 0.00156293], 'Linear': [1736173190.540643, 1736173190.5406673, 0.00398547], 'Dropout': [1736173190.540623, 1736173190.5406427, 0.00324308]}","{'Conv2d': [1736173206.6073217, 1736173206.6080794, 0.12291392], 'ReLU': [1736173206.6089919, 1736173206.6090055, 0.00220456], 'MaxPool2d': [1736173206.608109, 1736173206.6081488, 0.00645898], 'AdaptiveAvgPool2d': [1736173206.6081493, 1736173206.6082802, 0.0212334], 'Flatten': [1736173206.6082807, 1736173206.6082895, 0.00143103], 'Linear': [1736173206.609022, 1736173206.609047, 0.00406103], 'Dropout': [1736173206.6090062, 1736173206.6090214, 0.0024753]}","{'Conv2d': [1736173222.8043418, 1736173222.8050988, 0.12335351], 'ReLU': [1736173222.8060124, 1736173222.806026, 0.00221454], 'MaxPool2d': [1736173222.805128, 1736173222.8051677, 0.00644935], 'AdaptiveAvgPool2d': [1736173222.8051682, 1736173222.8052988, 0.02129062], 'Flatten': [1736173222.8052995, 1736173222.805308, 0.00139865], 'Linear': [1736173222.806042, 1736173222.806066, 0.003924], 'Dropout': [1736173222.8060265, 1736173222.8060412, 0.00240879]}"
"{'Conv2d': [1736173158.459334, 1736173158.4600928, 0.13727874], 'ReLU': [1736173158.4610004, 1736173158.4610136, 0.00237208], 'MaxPool2d': [1736173158.460128, 1736173158.4601676, 0.00715937], 'AdaptiveAvgPool2d': [1736173158.4601684, 1736173158.4602964, 0.02316013], 'Flatten': [1736173158.4602969, 1736173158.4603055, 0.00155263], 'Linear': [1736173158.46103, 1736173158.4610548, 0.00448539], 'Dropout': [1736173158.4610138, 1736173158.4610293, 0.00280337]}","{'Conv2d': [1736173174.599937, 1736173174.600695, 0.12512483], 'ReLU': [1736173174.6015987, 1736173174.601612, 0.00220415], 'MaxPool2d': [1736173174.6007247, 1736173174.6007648, 0.00661245], 'AdaptiveAvgPool2d': [1736173174.6007652, 1736173174.6008947, 0.02137238], 'Flatten': [1736173174.6008954, 1736173174.6009047, 0.00153503], 'Linear': [1736173174.6016283, 1736173174.6016533, 0.00413278], 'Dropout': [1736173174.6016126, 1736173174.6016278, 0.00251903]}","{'Conv2d': [1736173190.5691602, 1736173190.5699215, 0.12476082], 'ReLU': [1736173190.570848, 1736173190.5708628, 0.00242254], 'MaxPool2d': [1736173190.5699584, 1736173190.5699987, 0.00660338], 'AdaptiveAvgPool2d': [1736173190.5699995, 1736173190.5701287, 0.02117769], 'Flatten': [1736173190.5701294, 1736173190.5701385, 0.00148478], 'Linear': [1736173190.5708797, 1736173190.5709057, 0.00425898], 'Dropout': [1736173190.5708632, 1736173190.5708792, 0.00261791]}","{'Conv2d': [1736173206.6379082, 1736173206.6386647, 0.12272054], 'ReLU': [1736173206.6395705, 1736173206.6395838, 0.00216588], 'MaxPool2d': [1736173206.6386936, 1736173206.6387331, 0.0064203], 'AdaptiveAvgPool2d': [1736173206.6387336, 1736173206.6388657, 0.02142678], 'Flatten': [1736173206.6388662, 1736173206.6388755, 0.00150838], 'Linear': [1736173206.6395998, 1736173206.639625, 0.00409971], 'Dropout': [1736173206.6395843, 1736173206.6395996, 0.0024753]}","{'Conv2d': [1736173222.8343759, 1736173222.8351316, 0.12315925], 'ReLU': [1736173222.8360455, 1736173222.8360639, 0.00299157], 'MaxPool2d': [1736173222.8351614, 1736173222.8352005, 0.00637165], 'AdaptiveAvgPool2d': [1736173222.835201, 1736173222.835331, 0.02117407], 'Flatten': [1736173222.8353317, 1736173222.835341, 0.00151521], 'Linear': [1736173222.8360822, 1736173222.8361092, 0.00439022], 'Dropout': [1736173222.8360643, 1736173222.8360817, 0.00283616]}"
"{'Conv2d': [1736173158.4898381, 1736173158.4905934, 0.13445954], 'ReLU': [1736173158.4915166, 1736173158.4915292, 0.00224948], 'MaxPool2d': [1736173158.4906228, 1736173158.490662, 0.0070031], 'AdaptiveAvgPool2d': [1736173158.4906626, 1736173158.490791, 0.0228768], 'Flatten': [1736173158.4907918, 1736173158.4908025, 0.00190994], 'Linear': [1736173158.491546, 1736173158.4915705, 0.00437163], 'Dropout': [1736173158.4915297, 1736173158.4915454, 0.00280124]}","{'Conv2d': [1736173174.6297503, 1736173174.6305134, 0.12599075], 'ReLU': [1736173174.6314204, 1736173174.6314335, 0.00216479], 'MaxPool2d': [1736173174.6305435, 1736173174.630583, 0.00653373], 'AdaptiveAvgPool2d': [1736173174.6305835, 1736173174.630713, 0.02137238], 'Flatten': [1736173174.6307137, 1736173174.6307225, 0.00145631], 'Linear': [1736173174.6314497, 1736173174.6314743, 0.00405406], 'Dropout': [1736173174.631434, 1736173174.631449, 0.00247967]}","{'Conv2d': [1736173190.5993738, 1736173190.600135, 0.12526402], 'ReLU': [1736173190.6010537, 1736173190.6010668, 0.0021577], 'MaxPool2d': [1736173190.600172, 1736173190.6002133, 0.00678693], 'AdaptiveAvgPool2d': [1736173190.6002138, 1736173190.6003442, 0.02145926], 'Flatten': [1736173190.6003447, 1736173190.600354, 0.00153], 'Linear': [1736173190.601083, 1736173190.6011083, 0.00415847], 'Dropout': [1736173190.6010673, 1736173190.6010826, 0.00251077]}","{'Conv2d': [1736173206.6681695, 1736173206.6689274, 0.12286357], 'ReLU': [1736173206.6698372, 1736173206.6698542, 0.00274322], 'MaxPool2d': [1736173206.6689568, 1736173206.668996, 0.00637566], 'AdaptiveAvgPool2d': [1736173206.6689966, 1736173206.6691272, 0.02117403], 'Flatten': [1736173206.669128, 1736173206.669137, 0.00146822], 'Linear': [1736173206.6698723, 1736173206.6699, 0.00448188], 'Dropout': [1736173206.6698546, 1736173206.6698718, 0.00278186]}","{'Conv2d': [1736173222.8646932, 1736173222.8654585, 0.12471394], 'ReLU': [1736173222.8663833, 1736173222.8663964, 0.00213685], 'MaxPool2d': [1736173222.8654902, 1736173222.8655365, 0.00753724], 'AdaptiveAvgPool2d': [1736173222.865537, 1736173222.8656685, 0.02144616], 'Flatten': [1736173222.865669, 1736173222.8656783, 0.00151522], 'Linear': [1736173222.8664134, 1736173222.866438, 0.00400173], 'Dropout': [1736173222.866397, 1736173222.8664129, 0.00260307]}"
"{'Conv2d': [1736173158.5199258, 1736173158.5206811, 0.13445954], 'ReLU': [1736173158.5215816, 1736173158.5215945, 0.00229192], 'MaxPool2d': [1736173158.5207105, 1736173158.5207503, 0.00708799], 'AdaptiveAvgPool2d': [1736173158.5207508, 1736173158.5208788, 0.02279191], 'Flatten': [1736173158.5208793, 1736173158.5208886, 0.00165528], 'Linear': [1736173158.5216115, 1736173158.5216377, 0.00466873], 'Dropout': [1736173158.5215952, 1736173158.521611, 0.00280124]}","{'Conv2d': [1736173174.6594834, 1736173174.6602407, 0.12500675], 'ReLU': [1736173174.661144, 1736173174.6611576, 0.00224351], 'MaxPool2d': [1736173174.6602705, 1736173174.6603098, 0.00649437], 'AdaptiveAvgPool2d': [1736173174.6603103, 1736173174.6604393, 0.02129366], 'Flatten': [1736173174.6604397, 1736173174.660449, 0.00153503], 'Linear': [1736173174.6611736, 1736173174.6611984, 0.00409342], 'Dropout': [1736173174.6611578, 1736173174.661173, 0.00251903]}","{'Conv2d': [1736173190.6295388, 1736173190.6303022, 0.1256171], 'ReLU': [1736173190.6312401, 1736173190.6312551, 0.00247154], 'MaxPool2d': [1736173190.6303334, 1736173190.6303737, 0.00663001], 'AdaptiveAvgPool2d': [1736173190.6303742, 1736173190.6305034, 0.02126311], 'Flatten': [1736173190.630504, 1736173190.630513, 0.00149077], 'Linear': [1736173190.6312718, 1736173190.631302, 0.00498231], 'Dropout': [1736173190.6312556, 1736173190.6312716, 0.00262847]}","{'Conv2d': [1736173206.6986244, 1736173206.699384, 0.12309724], 'ReLU': [1736173206.7002928, 1736173206.7003057, 0.00208639], 'MaxPool2d': [1736173206.6994147, 1736173206.6994548, 0.006491], 'AdaptiveAvgPool2d': [1736173206.6994553, 1736173206.6995862, 0.02121167], 'Flatten': [1736173206.6995869, 1736173206.699596, 0.0014682], 'Linear': [1736173206.7003224, 1736173206.7003467, 0.00394097], 'Dropout': [1736173206.7003062, 1736173206.7003217, 0.0025114]}","{'Conv2d': [1736173222.8952692, 1736173222.8960264, 0.12339312], 'ReLU': [1736173222.8969388, 1736173222.8969533, 0.00236996], 'MaxPool2d': [1736173222.8960562, 1736173222.8960955, 0.00641054], 'AdaptiveAvgPool2d': [1736173222.896096, 1736173222.8962264, 0.0212519], 'Flatten': [1736173222.896227, 1736173222.896236, 0.00147637], 'Linear': [1736173222.8969707, 1736173222.8969965, 0.00419599], 'Dropout': [1736173222.8969538, 1736173222.8969703, 0.00268077]}"
"{'Conv2d': [1736173158.5499358, 1736173158.5506938, 0.13492641], 'ReLU': [1736173158.551601, 1736173158.5516138, 0.00229192], 'MaxPool2d': [1736173158.5507228, 1736173158.5507624, 0.00704554], 'AdaptiveAvgPool2d': [1736173158.550763, 1736173158.5508907, 0.02274947], 'Flatten': [1736173158.5508912, 1736173158.5509002, 0.00161284], 'Linear': [1736173158.55163, 1736173158.5516548, 0.00441408], 'Dropout': [1736173158.5516143, 1736173158.5516295, 0.00271635]}","{'Conv2d': [1736173174.689306, 1736173174.6900623, 0.12480091], 'ReLU': [1736173174.69097, 1736173174.690984, 0.00232133], 'MaxPool2d': [1736173174.690092, 1736173174.6901314, 0.00649185], 'AdaptiveAvgPool2d': [1736173174.690132, 1736173174.6902618, 0.02144278], 'Flatten': [1736173174.6902623, 1736173174.690271, 0.0014164], 'Linear': [1736173174.691001, 1736173174.6910262, 0.00417052], 'Dropout': [1736173174.6909845, 1736173174.6910002, 0.00259674]}","{'Conv2d': [1736173190.6597998, 1736173190.6605604, 0.12514633], 'ReLU': [1736173190.6614723, 1736173190.6614857, 0.00219693], 'MaxPool2d': [1736173190.6605957, 1736173190.6606364, 0.00670847], 'AdaptiveAvgPool2d': [1736173190.660637, 1736173190.660767, 0.02142003], 'Flatten': [1736173190.6607678, 1736173190.6607773, 0.00156923], 'Linear': [1736173190.6615016, 1736173190.6615262, 0.00404077], 'Dropout': [1736173190.6614861, 1736173190.6615012, 0.00247154]}","{'Conv2d': [1736173206.729077, 1736173206.7298357, 0.12294269], 'ReLU': [1736173206.7307508, 1736173206.7307646, 0.00224094], 'MaxPool2d': [1736173206.729866, 1736173206.7299068, 0.00660691], 'AdaptiveAvgPool2d': [1736173206.7299073, 1736173206.730039, 0.02132758], 'Flatten': [1736173206.7300394, 1736173206.7300484, 0.0014682], 'Linear': [1736173206.7307866, 1736173206.730812, 0.00413415], 'Dropout': [1736173206.730765, 1736173206.730786, 0.00340005]}","{'Conv2d': [1736173222.9255075, 1736173222.926264, 0.12327656], 'ReLU': [1736173222.9271677, 1736173222.9271808, 0.00213685], 'MaxPool2d': [1736173222.926294, 1736173222.9263334, 0.00641054], 'AdaptiveAvgPool2d': [1736173222.926334, 1736173222.9264643, 0.0212519], 'Flatten': [1736173222.9264648, 1736173222.9264734, 0.00139866], 'Linear': [1736173222.927197, 1736173222.927222, 0.00407943], 'Dropout': [1736173222.9271812, 1736173222.9271967, 0.00252536]}"
